transaction_id,invoice_id,customer_id,customer_name,store_id,erp_transaction_date,erp_amount,gateway_transaction_id,gateway,payment_transaction_date,payment_amount,payment_difference,bank_transaction_date,bank_amount,bank_difference,bank_status,date_difference_days,entity_match_score,entity_match_confidence,reconciliation_status
TX0026416,INV0026416,CUST004205,Rohan Nair,STORE075,2026-08-31 00:00:00,38631.22,PG63158593,Gateway_A,2026-08-31 00:00:00,38631.22,0.0,2026-09-01 00:00:00,38631.22,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026417,INV0026417,CUST007854,Ananya Mehta,STORE110,2026-08-08 00:00:00,23625.4,PG73419825,Gateway_A,2026-08-08 00:00:00,23625.4,0.0,2026-08-08 00:00:00,23625.4,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026418,INV0026418,CUST005937,Meera Gupta,STORE127,2026-08-29 00:00:00,37907.04,PG61149158,Gateway_C,2026-08-30 00:00:00,37907.04,0.0,2026-08-31 00:00:00,37907.04,0.0,SETTLED,1.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026419,INV0026419,CUST000415,Arjun Kumar,STORE102,2026-08-29 00:00:00,1865.14,PG48737927,Gateway_B,2026-08-29 00:00:00,1865.14,0.0,2026-08-29 00:00:00,1865.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026420,INV0026420,CUST000841,Arjun Reddy,STORE119,2026-08-29 00:00:00,52886.51,PG67314010,Gateway_C,2026-08-29 00:00:00,52886.51,0.0,2026-08-29 00:00:00,52886.51,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026421,INV0026421,CUST006854,Aditya Joshi,STORE030,2026-08-03 00:00:00,85366.35,PG29844125,Gateway_C,2026-08-03 00:00:00,85366.35,0.0,2026-08-03 00:00:00,85366.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026422,INV0026422,CUST004990,Aditya Patel,STORE208,2026-08-04 00:00:00,88740.95,PG83944164,Gateway_A,2026-08-04 00:00:00,88740.95,0.0,2026-08-06 00:00:00,88740.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026423,INV0026423,CUST006373,Vikram Reddy,STORE170,2026-08-13 00:00:00,21209.23,PG42531173,Gateway_A,2026-08-13 00:00:00,21209.23,0.0,2026-08-13 00:00:00,21209.23,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026424,INV0026424,CUST003680,Karan Reddy,STORE005,2026-08-19 00:00:00,43626.57,PG48066751,Gateway_C,2026-08-19 00:00:00,43626.57,0.0,2026-08-19 00:00:00,43626.57,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026425,INV0026425,CUST001646,Amit Gupta,STORE227,2026-08-28 00:00:00,86726.52,PG53442363,Gateway_B,2026-08-28 00:00:00,86726.52,0.0,2026-08-29 00:00:00,86726.52,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026426,INV0026426,CUST006220,Rohan Singh,STORE043,2026-08-06 00:00:00,28199.9,PG93192283,Gateway_C,2026-08-06 00:00:00,28199.9,0.0,2026-08-06 00:00:00,28199.9,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026427,INV0026427,CUST004914,Ananya Nair,STORE187,2026-08-18 00:00:00,82654.55,PG44632282,Gateway_C,2026-08-18 00:00:00,82654.55,0.0,2026-08-18 00:00:00,82654.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026428,INV0026428,CUST004875,Vikram Singh,STORE186,2026-08-14 00:00:00,47363.14,PG74709694,Gateway_C,2026-08-14 00:00:00,47363.14,0.0,2026-08-16 00:00:00,47363.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026429,INV0026429,CUST000900,Rahul Gupta,STORE125,2026-08-14 00:00:00,9348.76,PG40369908,Gateway_B,2026-08-14 00:00:00,9348.76,0.0,2026-08-15 00:00:00,9348.76,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026430,INV0026430,CUST005683,Karan Patel,STORE175,2026-08-30 00:00:00,17283.37,PG60528878,Gateway_B,2026-08-30 00:00:00,17283.37,0.0,2026-08-31 00:00:00,17283.37,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026431,INV0026431,CUST009801,Rahul Mehta,STORE208,2026-08-18 00:00:00,63864.19,PG76223669,Gateway_B,2026-08-18 00:00:00,63864.19,0.0,2026-08-18 00:00:00,63864.19,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026432,INV0026432,CUST003173,Ananya Kumar,STORE133,2026-08-13 00:00:00,92695.1,PG32835975,Gateway_C,2026-08-13 00:00:00,92695.1,0.0,2026-08-13 00:00:00,92695.1,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026433,INV0026433,CUST008650,Rahul Iyer,STORE178,2026-08-17 00:00:00,18328.04,PG43764297,Gateway_A,2026-08-17 00:00:00,18328.04,0.0,2026-08-17 00:00:00,18328.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026434,INV0026434,CUST001515,Priya Singh,STORE201,2026-08-26 00:00:00,46052.72,PG47675872,Gateway_B,2026-08-26 00:00:00,46052.72,0.0,2026-08-26 00:00:00,46052.72,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026435,INV0026435,CUST008077,Rohan Singh,STORE017,2026-08-04 00:00:00,39563.05,PG95703878,Gateway_C,2026-08-04 00:00:00,39563.05,0.0,2026-08-05 00:00:00,39563.05,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026436,INV0026436,CUST003663,Arjun Kumar,STORE148,2026-08-19 00:00:00,21464.56,PG98190032,Gateway_B,2026-08-19 00:00:00,21464.56,0.0,2026-08-19 00:00:00,21464.56,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026437,INV0026437,CUST004611,Aditya Mehta,STORE247,2026-08-06 00:00:00,55465.25,PG31037302,Gateway_C,2026-08-06 00:00:00,55465.25,0.0,2026-08-06 00:00:00,55465.25,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026438,INV0026438,CUST003902,Karan Mishra,STORE136,2026-08-19 00:00:00,24933.75,PG92297801,Gateway_B,2026-08-19 00:00:00,24933.75,0.0,2026-08-21 00:00:00,24933.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026439,INV0026439,CUST007266,Vikram Joshi,STORE219,2026-08-21 00:00:00,82754.7,PG72002698,Gateway_A,2026-08-21 00:00:00,82754.7,0.0,2026-08-21 00:00:00,82754.7,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026440,INV0026440,CUST004698,Rahul Nair,STORE219,2026-08-24 00:00:00,47635.06,PG96446866,Gateway_A,2026-08-24 00:00:00,47635.06,0.0,2026-08-25 00:00:00,47635.06,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026441,INV0026441,CUST005939,Vikram Mehta,STORE091,2026-08-07 00:00:00,95693.5,PG55542359,Gateway_C,2026-08-07 00:00:00,95693.5,0.0,2026-08-07 00:00:00,95693.5,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026442,INV0026442,CUST003963,Arjun Iyer,STORE190,2026-08-10 00:00:00,91156.04,PG31952048,Gateway_A,2026-08-10 00:00:00,91156.04,0.0,2026-08-10 00:00:00,91156.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026443,INV0026443,CUST000350,Ananya Nair,STORE236,2026-08-04 00:00:00,48063.11,PG80361194,Gateway_C,2026-08-04 00:00:00,48063.11,0.0,2026-08-04 00:00:00,48063.11,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026444,INV0026444,CUST002743,Rahul Singh,STORE213,2026-08-24 00:00:00,80704.39,PG44972371,Gateway_A,2026-08-24 00:00:00,80704.39,0.0,2026-08-24 00:00:00,80704.39,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026445,INV0026445,CUST003718,Kavya Verma,STORE105,2026-08-17 00:00:00,31111.26,PG64262519,Gateway_B,2026-08-17 00:00:00,31111.26,0.0,2026-08-18 00:00:00,31111.26,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026446,INV0026446,CUST007016,Kavya Mehta,STORE188,2026-08-30 00:00:00,70265.86,PG44176032,Gateway_A,2026-08-30 00:00:00,70265.86,0.0,2026-08-30 00:00:00,70265.86,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026447,INV0026447,CUST003140,Nikhil Kumar,STORE123,2026-08-15 00:00:00,43185.57,PG36082542,Gateway_C,2026-08-15 00:00:00,43185.57,0.0,2026-08-16 00:00:00,43185.57,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026448,INV0026448,CUST000666,Neha Nair,STORE174,2026-08-01 00:00:00,7828.27,PG20860778,Gateway_C,2026-08-01 00:00:00,7828.27,0.0,2026-08-02 00:00:00,7828.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026449,INV0026449,CUST001333,Rohan Verma,STORE096,2026-08-05 00:00:00,110998.96,PG13009656,Gateway_B,2026-08-05 00:00:00,110998.96,0.0,2026-08-07 00:00:00,110998.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026450,INV0026450,CUST008582,Ananya Gupta,STORE114,2026-08-29 00:00:00,72525.83,PG80779521,Gateway_B,2026-08-29 00:00:00,72525.83,0.0,2026-08-31 00:00:00,72525.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026451,INV0026451,CUST007625,Sneha Patel,STORE167,2026-08-13 00:00:00,31513.94,PG35305922,Gateway_A,2026-08-13 00:00:00,36683.13,-5169.19,2026-08-13 00:00:00,31513.94,5169.19,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT
TX0026452,INV0026452,CUST007612,Kavya Gupta,STORE004,2026-08-28 00:00:00,42871.74,PG64063494,Gateway_C,2026-08-28 00:00:00,42871.74,0.0,2026-08-28 00:00:00,42871.74,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026453,INV0026453,CUST006522,Arjun Reddy,STORE192,2026-08-01 00:00:00,38039.47,PG48814667,Gateway_A,2026-08-01 00:00:00,38039.47,0.0,2026-08-02 00:00:00,38039.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026454,INV0026454,CUST001043,Karan Rao,STORE074,2026-08-28 00:00:00,92473.21,PG84252730,Gateway_A,2026-08-28 00:00:00,92473.21,0.0,2026-08-29 00:00:00,92473.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026455,INV0026455,CUST005522,Pooja Kapoor,STORE157,2026-08-26 00:00:00,68078.68,PG15348520,Gateway_B,2026-08-26 00:00:00,68078.68,0.0,2026-08-27 00:00:00,68078.68,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026456,INV0026456,CUST004856,Rahul Das,STORE246,2026-08-26 00:00:00,23729.34,PG27863895,Gateway_C,2026-08-26 00:00:00,23729.34,0.0,2026-08-27 00:00:00,23729.34,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026457,INV0026457,CUST005949,Aditya Kumar,STORE031,2026-08-21 00:00:00,74982.83,PG55691238,Gateway_A,2026-08-21 00:00:00,74982.83,0.0,2026-08-21 00:00:00,74982.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026458,INV0026458,CUST004414,Amit Kumar,STORE111,2026-08-06 00:00:00,44781.78,PG69530637,Gateway_A,2026-08-06 00:00:00,44781.78,0.0,2026-08-06 00:00:00,44781.78,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026459,INV0026459,CUST005477,Rohan Iyer,STORE162,2026-08-23 00:00:00,79324.69,PG54624696,Gateway_B,2026-08-23 00:00:00,79324.69,0.0,2026-08-24 00:00:00,79324.69,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026460,INV0026460,CUST007924,Nikhil Sharma,STORE157,2026-08-15 00:00:00,55080.43,PG99777866,Gateway_A,2026-08-15 00:00:00,55080.43,0.0,2026-08-17 00:00:00,55080.43,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026461,INV0026461,CUST000678,Vikram Patel,STORE085,2026-08-23 00:00:00,11828.52,PG50377704,Gateway_A,2026-08-23 00:00:00,11828.52,0.0,2026-08-24 00:00:00,11828.52,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026462,INV0026462,CUST007924,Nikhil Sharma,STORE174,2026-08-21 00:00:00,104476.63,PG74660656,Gateway_A,2026-08-21 00:00:00,104476.63,0.0,2026-08-22 00:00:00,104476.63,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026463,INV0026463,CUST005788,Sneha Verma,STORE160,2026-08-23 00:00:00,93734.8,PG26829575,Gateway_B,2026-08-23 00:00:00,93734.8,0.0,2026-08-24 00:00:00,93734.8,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026464,INV0026464,CUST004755,Rahul Sharma,STORE192,2026-08-17 00:00:00,25816.6,PG63563337,Gateway_B,2026-08-17 00:00:00,25816.6,0.0,2026-08-19 00:00:00,25816.6,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026465,INV0026465,CUST005589,Sneha Singh,STORE043,2026-08-09 00:00:00,40954.49,PG36676703,Gateway_C,2026-08-09 00:00:00,40954.49,0.0,2026-08-10 00:00:00,40954.49,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026466,INV0026466,CUST007953,Pooja Sharma,STORE162,2026-08-17 00:00:00,19504.74,PG26091239,Gateway_C,2026-08-17 00:00:00,19504.74,0.0,2026-08-18 00:00:00,19504.74,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026467,INV0026467,CUST003465,Aditya Joshi,STORE154,2026-08-15 00:00:00,29131.1,PG79052147,Gateway_B,2026-08-15 00:00:00,29131.1,0.0,2026-08-15 00:00:00,29131.1,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026468,INV0026468,CUST006341,Kavya Reddy,STORE030,2026-08-06 00:00:00,61593.62,PG25019137,Gateway_C,2026-08-06 00:00:00,61593.62,0.0,2026-08-08 00:00:00,61593.62,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026469,INV0026469,CUST004133,Meera Iyer,STORE011,2026-08-01 00:00:00,44596.76,PG80396177,Gateway_A,2026-08-01 00:00:00,44596.76,0.0,2026-08-02 00:00:00,44596.76,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026470,INV0026470,CUST007069,Rohan Kumar,STORE132,2026-08-07 00:00:00,81740.68,PG28260013,Gateway_B,2026-08-07 00:00:00,81740.68,0.0,2026-08-09 00:00:00,81740.68,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026471,INV0026471,CUST007230,Karan Iyer,STORE065,2026-08-21 00:00:00,9156.27,PG43690295,Gateway_B,2026-08-21 00:00:00,9156.27,0.0,2026-08-23 00:00:00,9156.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026472,INV0026472,CUST003694,Ananya Iyer,STORE030,2026-08-05 00:00:00,6811.53,PG10510522,Gateway_A,2026-08-05 00:00:00,6811.53,0.0,2026-08-06 00:00:00,6859.06,-47.53,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026473,INV0026473,CUST001803,Aditya Kapoor,STORE092,2026-08-14 00:00:00,104164.35,PG86292940,Gateway_C,2026-08-14 00:00:00,84575.41,19588.94,2026-08-14 00:00:00,104164.35,-19588.94,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0026474,INV0026474,CUST002103,Amit Patel,STORE039,2026-08-29 00:00:00,29244.14,PG26273630,Gateway_B,2026-08-29 00:00:00,29244.14,0.0,2026-08-29 00:00:00,29244.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026475,INV0026475,CUST006137,Vikram Mehta,STORE110,2026-08-04 00:00:00,45205.88,PG79340964,Gateway_C,2026-08-04 00:00:00,45205.88,0.0,2026-08-05 00:00:00,45205.88,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026476,INV0026476,CUST006540,Arjun Nair,STORE043,2026-08-27 00:00:00,101878.46,PG77904382,Gateway_B,2026-08-27 00:00:00,101878.46,0.0,2026-08-27 00:00:00,101878.46,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026477,INV0026477,CUST004394,Meera Sharma,STORE127,2026-08-07 00:00:00,59720.85,PG22141907,Gateway_C,2026-08-05 00:00:00,59720.85,0.0,2026-08-07 00:00:00,59720.85,0.0,SETTLED,-2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH
TX0026478,INV0026478,CUST000041,Rahul Rao,STORE149,2026-08-10 00:00:00,15387.42,PG67685431,Gateway_C,2026-08-10 00:00:00,15387.42,0.0,2026-08-10 00:00:00,15387.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026479,INV0026479,CUST007768,Rahul Das,STORE117,2026-08-27 00:00:00,25287.83,PG60828162,Gateway_C,2026-08-27 00:00:00,25287.83,0.0,2026-08-28 00:00:00,25287.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026480,INV0026480,CUST006145,Rohan Nair,STORE193,2026-08-21 00:00:00,81150.95,PG20914624,Gateway_C,2026-08-21 00:00:00,81150.95,0.0,2026-08-23 00:00:00,81150.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026481,INV0026481,CUST005917,Arjun Kumar,STORE124,2026-08-17 00:00:00,88028.45,PG35498141,Gateway_A,2026-08-17 00:00:00,88028.45,0.0,2026-08-17 00:00:00,88028.45,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026482,INV0026482,CUST009714,Ananya Gupta,STORE021,2026-08-15 00:00:00,109825.28,PG50416114,Gateway_B,2026-08-15 00:00:00,109825.28,0.0,2026-08-15 00:00:00,109825.28,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026483,INV0026483,CUST002167,Kavya Kapoor,STORE232,2026-08-27 00:00:00,1455.7,PG18062683,Gateway_A,2026-08-27 00:00:00,1455.7,0.0,2026-08-28 00:00:00,1455.7,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026484,INV0026484,CUST004357,Aditya Sharma,STORE025,2026-08-30 00:00:00,30642.42,PG29525901,Gateway_C,2026-08-30 00:00:00,30642.42,0.0,2026-08-30 00:00:00,30642.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026485,INV0026485,CUST009270,Rahul Sharma,STORE130,2026-08-23 00:00:00,5327.98,PG55676382,Gateway_C,2026-08-23 00:00:00,5327.98,0.0,2026-08-25 00:00:00,4479.54,848.44,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026486,INV0026486,CUST002039,Arjun Sharma,STORE061,2026-08-26 00:00:00,75177.78,PG11761025,Gateway_C,2026-08-27 00:00:00,75177.78,0.0,2026-08-27 00:00:00,75177.78,0.0,SETTLED,1.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026487,INV0026487,CUST003882,Amit Kumar,STORE017,2026-08-17 00:00:00,14171.78,PG83849103,Gateway_B,2026-08-17 00:00:00,14171.78,0.0,2026-08-18 00:00:00,14171.78,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026488,INV0026488,CUST002147,Kavya Mishra,STORE200,2026-08-18 00:00:00,22124.82,PG12028655,Gateway_A,2026-08-18 00:00:00,22124.82,0.0,2026-08-19 00:00:00,22124.82,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026489,INV0026489,CUST001755,Kavya Iyer,STORE129,2026-08-25 00:00:00,79097.22,PG33622665,Gateway_C,2026-08-25 00:00:00,92218.07,-13120.85,2026-08-27 00:00:00,93494.83,-1276.76,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT
TX0026490,INV0026490,CUST004293,Karan Gupta,STORE077,2026-08-07 00:00:00,81274.87,PG24190864,Gateway_A,2026-08-07 00:00:00,81274.87,0.0,2026-08-07 00:00:00,81274.87,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026491,INV0026491,CUST009511,Arjun Kapoor,STORE164,2026-08-19 00:00:00,96744.66,PG58547159,Gateway_C,2026-08-19 00:00:00,96744.66,0.0,2026-08-20 00:00:00,96744.66,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026492,INV0026492,CUST003153,Priya Das,STORE190,2026-08-23 00:00:00,93657.37,PG23014137,Gateway_B,2026-08-23 00:00:00,93657.37,0.0,2026-08-23 00:00:00,93657.37,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026493,INV0026493,CUST000834,Pooja Joshi,STORE105,2026-08-19 00:00:00,20746.65,PG63563227,Gateway_A,2026-08-19 00:00:00,20746.65,0.0,2026-08-20 00:00:00,20746.65,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026494,INV0026494,CUST002312,Neha Sharma,STORE156,2026-08-24 00:00:00,61740.6,PG40024917,Gateway_B,2026-08-24 00:00:00,61740.6,0.0,2026-08-24 00:00:00,61740.6,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026495,INV0026495,CUST004501,Rahul Patel,STORE187,2026-08-06 00:00:00,96203.38,PG93364196,Gateway_A,2026-08-06 00:00:00,96203.38,0.0,2026-08-08 00:00:00,96203.38,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026496,INV0026496,CUST000908,Ananya Singh,STORE037,2026-08-17 00:00:00,81081.55,PG42033320,Gateway_A,2026-08-17 00:00:00,81081.55,0.0,2026-08-17 00:00:00,81081.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026497,INV0026497,CUST004264,Nikhil Mehta,STORE164,2026-08-15 00:00:00,87157.04,PG86060175,Gateway_B,2026-08-15 00:00:00,87157.04,0.0,2026-08-15 00:00:00,87157.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026498,INV0026498,CUST002672,Nikhil Gupta,STORE097,2026-08-07 00:00:00,40222.55,PG42546295,Gateway_A,2026-08-07 00:00:00,40222.55,0.0,2026-08-08 00:00:00,40222.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,DUPLICATE
TX0026499,INV0026499,CUST006950,Amit Reddy,STORE236,2026-08-24 00:00:00,92507.11,PG57372045,Gateway_B,2026-08-24 00:00:00,92507.11,0.0,2026-08-25 00:00:00,92507.11,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026500,INV0026500,CUST002011,Meera Joshi,STORE171,2026-08-18 00:00:00,105796.55,PG70486763,Gateway_A,2026-08-18 00:00:00,105796.55,0.0,2026-08-19 00:00:00,105796.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026501,INV0026501,CUST008832,Amit Mishra,STORE215,2026-08-29 00:00:00,18093.94,PG65318173,Gateway_A,2026-08-29 00:00:00,18093.94,0.0,2026-08-29 00:00:00,18093.94,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026502,INV0026502,CUST005805,Neha Das,STORE063,2026-08-28 00:00:00,77169.33,PG55441394,Gateway_A,2026-08-28 00:00:00,77169.33,0.0,2026-08-28 00:00:00,77169.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026503,INV0026503,CUST000380,Rahul Das,STORE129,2026-08-11 00:00:00,91442.02,PG59146278,Gateway_A,2026-08-11 00:00:00,91442.02,0.0,2026-08-11 00:00:00,91442.02,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026504,INV0026504,CUST009234,Sneha Kumar,STORE050,2026-08-22 00:00:00,16368.42,PG58368705,Gateway_C,2026-08-22 00:00:00,16368.42,0.0,2026-08-23 00:00:00,16368.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026505,INV0026505,CUST002924,Ananya Mehta,STORE069,2026-08-20 00:00:00,58078.92,PG45142684,Gateway_A,2026-08-20 00:00:00,58078.92,0.0,2026-08-21 00:00:00,58078.92,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026506,INV0026506,CUST001625,Pooja Iyer,STORE066,2026-08-25 00:00:00,31901.21,PG75814775,Gateway_B,2026-08-25 00:00:00,31901.21,0.0,2026-08-27 00:00:00,31901.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026507,INV0026507,CUST008689,Arjun Mehta,STORE115,2026-08-04 00:00:00,9431.13,PG10937570,Gateway_C,2026-08-04 00:00:00,9431.13,0.0,2026-08-05 00:00:00,9431.13,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026508,INV0026508,CUST003966,Neha Rao,STORE142,2026-08-24 00:00:00,73891.38,,,,,,,,,MISSING_SETTLEMENT,,0.0,NO_MATCH,MISSING_PAYMENT
TX0026509,INV0026509,CUST005834,Priya Patel,STORE017,2026-08-30 00:00:00,9060.82,PG43190567,Gateway_C,2026-08-30 00:00:00,9060.82,0.0,2026-08-30 00:00:00,9060.82,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026510,INV0026510,CUST007792,Arjun Sharma,STORE172,2026-08-31 00:00:00,103214.74,PG28239536,Gateway_B,2026-08-31 00:00:00,103214.74,0.0,2026-09-02 00:00:00,103214.74,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026511,INV0026511,CUST008511,Nikhil Kumar,STORE226,2026-08-23 00:00:00,98537.84,PG89990537,Gateway_C,2026-08-23 00:00:00,98537.84,0.0,2026-08-23 00:00:00,98537.84,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,DUPLICATE
TX0026512,INV0026512,CUST009964,Pooja Patel,STORE220,2026-08-09 00:00:00,103947.51,PG64014148,Gateway_B,2026-08-09 00:00:00,103947.51,0.0,2026-08-09 00:00:00,103947.51,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0026513,INV0026513,CUST009233,Ananya Singh,STORE086,2026-08-02 00:00:00,7986.95,PG42679015,Gateway_C,2026-08-02 00:00:00,7986.95,0.0,2026-08-03 00:00:00,7986.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
