transaction_id,invoice_id,customer_id,customer_name,store_id,erp_transaction_date,erp_amount,gateway_transaction_id,gateway,payment_transaction_date,payment_amount,payment_difference,bank_transaction_date,bank_amount,bank_difference,bank_status,date_difference_days,entity_match_score,entity_match_confidence,reconciliation_status,amount_z_score,amount_z_anomaly,amount_iqr_anomaly,isolation_forest_anomaly,isolation_forest_score,anomaly_methods_triggered,potential_anomaly,anomaly_status,known_exception,investigation_priority
TX0024585,INV0024585,CUST009548,Priya Mehta,STORE013,2026-08-21 00:00:00,23684.99,PG60155086,Gateway_B,2026-08-21 00:00:00,23684.99,0.0,2026-08-22 00:00:00,23684.99,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.960560627143517,False,False,False,0.11078885220040019,0,False,NORMAL_RANGE,False,NORMAL
TX0024586,INV0024586,CUST003941,Pooja Reddy,STORE195,2026-08-28 00:00:00,59357.66,PG97717091,Gateway_C,2026-08-28 00:00:00,59357.66,0.0,2026-08-29 00:00:00,59357.66,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.1960104013251354,False,False,False,0.12276132789346783,0,False,NORMAL_RANGE,False,NORMAL
TX0024587,INV0024587,CUST002820,Kavya Mishra,STORE139,2026-08-19 00:00:00,95280.23,PG33870874,Gateway_C,2026-08-19 00:00:00,95280.23,0.0,2026-08-20 00:00:00,95280.23,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.3606836296014924,False,False,False,0.09234721806552876,0,False,NORMAL_RANGE,False,NORMAL
TX0024588,INV0024588,CUST000190,Ananya Kapoor,STORE143,2026-08-23 00:00:00,56131.22,PG16386155,Gateway_B,2026-08-23 00:00:00,78794.72,-22663.5,2026-08-23 00:00:00,56131.22,22663.5,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT,0.09140351237927288,False,False,True,-0.1731651801560652,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0024589,INV0024589,CUST000520,Pooja Verma,STORE166,2026-08-02 00:00:00,68877.87,PG60817387,Gateway_A,2026-08-02 00:00:00,68877.87,0.0,2026-08-02 00:00:00,68877.87,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.5046724406661082,False,False,False,0.1149355023944682,0,False,NORMAL_RANGE,False,NORMAL
TX0024590,INV0024590,CUST001661,Meera Sharma,STORE208,2026-08-07 00:00:00,54464.14,PG39399302,Gateway_A,2026-08-07 00:00:00,54464.14,0.0,2026-08-07 00:00:00,54464.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.03735383148520123,False,False,False,0.11895798200017194,0,False,NORMAL_RANGE,False,NORMAL
TX0024591,INV0024591,CUST001606,Priya Reddy,STORE053,2026-08-18 00:00:00,51442.9,PG82961560,Gateway_C,2026-08-18 00:00:00,51442.9,0.0,2026-08-20 00:00:00,51442.9,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.060600110679784706,False,False,False,0.11866302832943332,0,False,NORMAL_RANGE,False,NORMAL
TX0024592,INV0024592,CUST001989,Karan Nair,STORE073,2026-08-14 00:00:00,43154.03,PG98942643,Gateway_B,2026-08-14 00:00:00,43154.03,0.0,2026-08-14 00:00:00,43154.03,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.3293399302879879,False,False,False,0.12006296210069628,0,False,NORMAL_RANGE,False,NORMAL
TX0024593,INV0024593,CUST000624,Ananya Das,STORE110,2026-08-02 00:00:00,99625.5,PG49216492,Gateway_C,2026-08-02 00:00:00,99625.5,0.0,2026-08-03 00:00:00,99625.5,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.501564965169421,False,False,False,0.06711112730540975,0,False,NORMAL_RANGE,False,NORMAL
TX0024594,INV0024594,CUST006038,Ananya Rao,STORE013,2026-08-06 00:00:00,9358.64,PG13258711,Gateway_B,2026-08-06 00:00:00,8816.68,541.96,2026-08-06 00:00:00,9358.64,-541.96,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT,-1.4250462222420022,False,False,True,-0.021921860556154638,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0024595,INV0024595,CUST004702,Rohan Gupta,STORE218,2026-08-01 00:00:00,93113.9,PG61191438,Gateway_C,2026-08-01 00:00:00,93113.9,0.0,2026-08-02 00:00:00,93113.9,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.290447381064377,False,False,False,0.10147815308716879,0,False,NORMAL_RANGE,False,NORMAL
TX0024596,INV0024596,CUST001287,Vikram Nair,STORE041,2026-08-17 00:00:00,78390.26,PG44488297,Gateway_A,2026-08-17 00:00:00,78390.26,0.0,2026-08-18 00:00:00,78390.26,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.8130809417818061,False,False,False,0.11773709187407239,0,False,NORMAL_RANGE,False,NORMAL
TX0024597,INV0024597,CUST009669,Rahul Mishra,STORE102,2026-08-29 00:00:00,45383.79,PG25663027,Gateway_C,2026-08-29 00:00:00,45383.79,0.0,2026-08-29 00:00:00,45383.79,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.25704716901056557,False,False,False,0.11649385199323425,0,False,NORMAL_RANGE,False,NORMAL
TX0024598,INV0024598,CUST004876,Vikram Reddy,STORE138,2026-08-19 00:00:00,77643.06,PG45469188,Gateway_C,2026-08-19 00:00:00,77643.06,0.0,2026-08-20 00:00:00,77643.06,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.7888553967785368,False,False,False,0.11679553603117582,0,False,NORMAL_RANGE,False,NORMAL
TX0024599,INV0024599,CUST008889,Rohan Singh,STORE179,2026-08-31 00:00:00,12651.11,PG77351348,Gateway_A,2026-08-31 00:00:00,12651.11,0.0,2026-08-31 00:00:00,12651.11,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.318298523959194,False,False,False,0.09507520774048422,0,False,NORMAL_RANGE,False,NORMAL
TX0024600,INV0024600,CUST002542,Kavya Rao,STORE086,2026-08-26 00:00:00,14347.27,PG99562165,Gateway_C,2026-08-26 00:00:00,14347.27,0.0,2026-08-26 00:00:00,14347.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2633060180534854,False,False,False,0.09899520414718427,0,False,NORMAL_RANGE,False,NORMAL
TX0024601,INV0024601,CUST005622,Meera Reddy,STORE022,2026-08-07 00:00:00,13124.92,PG94848476,Gateway_B,2026-08-07 00:00:00,13124.92,0.0,2026-08-08 00:00:00,13124.92,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.3029367660924929,False,False,False,0.09708348692172131,0,False,NORMAL_RANGE,False,NORMAL
TX0024602,INV0024602,CUST000178,Ananya Singh,STORE129,2026-08-19 00:00:00,65687.73,PG70022276,Gateway_A,2026-08-19 00:00:00,65687.73,0.0,2026-08-19 00:00:00,65687.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.40124246189639495,False,False,False,0.1259080275949067,0,False,NORMAL_RANGE,False,NORMAL
TX0024603,INV0024603,CUST003597,Rohan Mehta,STORE149,2026-08-03 00:00:00,33991.04,PG92033654,Gateway_B,2026-08-03 00:00:00,33991.04,0.0,2026-08-05 00:00:00,33991.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.6264202656861505,False,False,False,0.12118402518532007,0,False,NORMAL_RANGE,False,NORMAL
TX0024604,INV0024604,CUST006652,Ananya Nair,STORE103,2026-08-07 00:00:00,40808.3,PG80524557,Gateway_C,2026-08-07 00:00:00,40808.3,0.0,2026-08-08 00:00:00,40808.3,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.4053926439931792,False,False,False,0.11819419447811019,0,False,NORMAL_RANGE,False,NORMAL
TX0024605,INV0024605,CUST008163,Sneha Mehta,STORE185,2026-08-24 00:00:00,18335.82,PG56714758,Gateway_C,2026-08-24 00:00:00,18335.82,0.0,2026-08-25 00:00:00,18335.82,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.1339901755443982,False,False,False,0.10944924311665943,0,False,NORMAL_RANGE,False,NORMAL
TX0024606,INV0024606,CUST001934,Meera Joshi,STORE223,2026-08-03 00:00:00,46000.98,PG68391707,Gateway_B,2026-08-03 00:00:00,46000.98,0.0,2026-08-04 00:00:00,46000.98,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.23703677805691478,False,False,False,0.11847958660683794,0,False,NORMAL_RANGE,False,NORMAL
TX0024607,INV0024607,CUST003037,Nikhil Kumar,STORE169,2026-08-11 00:00:00,72031.23,PG79709364,Gateway_C,2026-08-11 00:00:00,72031.23,0.0,2026-08-12 00:00:00,72031.23,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.606909946811062,False,False,False,0.11466468310029498,0,False,NORMAL_RANGE,False,NORMAL
TX0024608,INV0024608,CUST000170,Priya Singh,STORE073,2026-08-14 00:00:00,85591.07,PG66849984,Gateway_A,2026-08-14 00:00:00,103004.43,-17413.36,2026-08-15 00:00:00,85591.07,17413.36,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT,1.0465439325673955,False,False,True,-0.16195326900922324,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0024609,INV0024609,CUST004010,Meera Verma,STORE111,2026-08-18 00:00:00,33378.4,PG38956761,Gateway_A,2026-08-18 00:00:00,33378.4,0.0,2026-08-18 00:00:00,33378.4,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.6462831375956833,False,False,False,0.12144131682429293,0,False,NORMAL_RANGE,False,NORMAL
TX0024610,INV0024610,CUST001436,Amit Nair,STORE117,2026-08-01 00:00:00,92964.12,PG42555090,Gateway_C,2026-08-01 00:00:00,92964.12,0.0,2026-08-03 00:00:00,92964.12,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2855912486626242,False,False,False,0.10233576054301174,0,False,NORMAL_RANGE,False,NORMAL
TX0024611,INV0024611,CUST006809,Rohan Gupta,STORE224,2026-08-17 00:00:00,1358.76,PG11302740,Gateway_A,2026-08-17 00:00:00,1358.76,0.0,2026-08-18 00:00:00,1358.76,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6844164751338042,False,False,False,0.017758710661517962,0,False,NORMAL_RANGE,False,NORMAL
TX0024612,INV0024612,CUST008035,Arjun Gupta,STORE120,2026-08-12 00:00:00,63578.05,PG96358537,Gateway_B,2026-08-12 00:00:00,63578.05,0.0,2026-08-13 00:00:00,63578.05,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.3328429065129673,False,False,False,0.1256965482024165,0,False,NORMAL_RANGE,False,NORMAL
TX0024613,INV0024613,CUST001276,Nikhil Singh,STORE020,2026-08-15 00:00:00,44110.72,PG54569992,Gateway_B,2026-08-15 00:00:00,44110.72,0.0,2026-08-17 00:00:00,44110.72,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.29832234911938804,False,False,False,0.11708394062863914,0,False,NORMAL_RANGE,False,NORMAL
TX0024614,INV0024614,CUST009308,Neha Singh,STORE187,2026-08-03 00:00:00,31262.43,PG76279810,Gateway_A,2026-08-03 00:00:00,31262.43,0.0,2026-08-03 00:00:00,31262.43,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.7148866258994413,False,False,False,0.11900242568711783,0,False,NORMAL_RANGE,False,NORMAL
TX0024615,INV0024615,CUST005240,Arjun Sharma,STORE171,2026-08-12 00:00:00,92434.88,PG15182835,Gateway_C,2026-08-12 00:00:00,92434.88,0.0,2026-08-14 00:00:00,92434.88,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2684323521991203,False,False,False,0.10486131035479118,0,False,NORMAL_RANGE,False,NORMAL
TX0024616,INV0024616,CUST005535,Aditya Verma,STORE023,2026-08-21 00:00:00,20940.23,PG69653687,Gateway_B,2026-08-21 00:00:00,20940.23,0.0,2026-08-21 00:00:00,20940.23,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0495505989090064,False,False,False,0.11020000783091849,0,False,NORMAL_RANGE,False,NORMAL
TX0024617,INV0024617,CUST007001,Meera Kumar,STORE243,2026-08-19 00:00:00,70710.16,PG86263681,Gateway_B,2026-08-19 00:00:00,70710.16,0.0,2026-08-19 00:00:00,70710.16,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.5640785218412161,False,False,False,0.11552276170435016,0,False,NORMAL_RANGE,False,NORMAL
TX0024618,INV0024618,CUST005426,Sneha Joshi,STORE105,2026-08-03 00:00:00,49338.59,PG21291741,Gateway_A,2026-08-03 00:00:00,49338.59,0.0,2026-08-05 00:00:00,49338.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.12882556116938573,False,False,False,0.12059319980771194,0,False,NORMAL_RANGE,False,NORMAL
TX0024619,INV0024619,CUST004694,Vikram Mishra,STORE169,2026-08-10 00:00:00,82574.27,PG43703556,Gateway_C,2026-08-10 00:00:00,82574.27,0.0,2026-08-11 00:00:00,82574.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.948733943052054,False,False,False,0.11382176394304616,0,False,NORMAL_RANGE,False,NORMAL
TX0024620,INV0024620,CUST004684,Neha Kumar,STORE017,2026-08-16 00:00:00,48430.94,PG18439235,Gateway_A,2026-08-16 00:00:00,48430.94,0.0,2026-08-16 00:00:00,48430.94,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.15825317883830609,False,False,False,0.12155887713285057,0,False,NORMAL_RANGE,False,NORMAL
TX0024621,INV0024621,CUST004006,Aditya Nair,STORE208,2026-08-08 00:00:00,58912.55,PG19459790,Gateway_A,2026-08-08 00:00:00,58912.55,0.0,2026-08-10 00:00:00,58912.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.18157914819825471,False,False,False,0.12260819128702899,0,False,NORMAL_RANGE,False,NORMAL
TX0024622,INV0024622,CUST002302,Meera Singh,STORE027,2026-08-02 00:00:00,46749.28,PG28050764,Gateway_A,2026-08-04 00:00:00,46749.28,0.0,2026-08-02 00:00:00,46749.28,0.0,SETTLED,2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH,-0.21277556910891376,False,False,True,-0.01493587544995778,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0024623,INV0024623,CUST007547,Priya Kumar,STORE067,2026-08-19 00:00:00,28029.68,PG49204164,Gateway_A,2026-08-19 00:00:00,28029.68,0.0,2026-08-20 00:00:00,28029.68,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.8196980962009924,False,False,False,0.11384372543225407,0,False,NORMAL_RANGE,False,NORMAL
TX0024624,INV0024624,CUST001289,Meera Reddy,STORE087,2026-08-29 00:00:00,36235.53,PG26389940,Gateway_C,2026-08-29 00:00:00,36235.53,0.0,2026-08-29 00:00:00,36235.53,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.5536499317670017,False,False,False,0.12010297398454306,0,False,NORMAL_RANGE,False,NORMAL
TX0024625,INV0024625,CUST004238,Sneha Verma,STORE089,2026-08-01 00:00:00,14088.78,PG64864837,Gateway_C,2026-08-01 00:00:00,14088.78,0.0,2026-08-01 00:00:00,14088.78,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2716867208477778,False,False,False,0.09923975630021842,0,False,NORMAL_RANGE,False,NORMAL
TX0024626,INV0024626,CUST006485,Sneha Sharma,STORE191,2026-08-05 00:00:00,92241.47,PG25827485,Gateway_B,2026-08-05 00:00:00,92241.47,0.0,2026-08-07 00:00:00,92241.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2621616580622328,False,False,False,0.10322088195030721,0,False,NORMAL_RANGE,False,NORMAL
TX0024627,INV0024627,CUST009859,Vikram Kumar,STORE002,2026-08-13 00:00:00,45388.01,PG85396370,Gateway_C,2026-08-13 00:00:00,45388.01,0.0,2026-08-13 00:00:00,45388.01,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.2569103491498672,False,False,False,0.11649385199323425,0,False,NORMAL_RANGE,False,NORMAL
TX0024628,INV0024628,CUST008661,Sneha Nair,STORE009,2026-08-30 00:00:00,102507.43,PG24908106,Gateway_B,2026-08-30 00:00:00,102507.43,0.0,2026-08-31 00:00:00,102507.43,0.0,SETTLED,0.0,85.0,MEDIUM_CONFIDENCE,MATCHED,1.5950022308429648,False,False,True,-0.015719751403994175,1,True,POTENTIAL_ANOMALY,False,MEDIUM
TX0024629,INV0024629,CUST005675,Rahul Singh,STORE037,2026-08-31 00:00:00,74703.93,PG93811489,Gateway_A,2026-08-31 00:00:00,74703.93,0.0,2026-09-02 00:00:00,74703.93,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.6935636059789394,False,False,False,0.11643779944210841,0,False,NORMAL_RANGE,False,NORMAL
TX0024630,INV0024630,CUST000691,Rohan Mehta,STORE138,2026-08-11 00:00:00,6939.95,PG66925876,Gateway_B,2026-08-11 00:00:00,6939.95,0.0,2026-08-13 00:00:00,6939.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.5034644281359497,False,False,False,0.07611197015964755,0,False,NORMAL_RANGE,False,NORMAL
TX0024631,INV0024631,CUST000811,Aditya Singh,STORE153,2026-08-18 00:00:00,7343.33,PG97109894,Gateway_B,2026-08-18 00:00:00,7343.33,0.0,2026-08-19 00:00:00,7343.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.4903861353851215,False,False,False,0.07599344932556196,0,False,NORMAL_RANGE,False,NORMAL
TX0024632,INV0024632,CUST006746,Priya Gupta,STORE168,2026-08-22 00:00:00,96154.16,PG30987324,Gateway_B,2026-08-22 00:00:00,96154.16,0.0,2026-08-24 00:00:00,96154.16,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.389017985255544,False,False,False,0.08852860208560132,0,False,NORMAL_RANGE,False,NORMAL
TX0024633,INV0024633,CUST005862,Rahul Das,STORE098,2026-08-30 00:00:00,41695.62,PG78706842,Gateway_B,2026-08-30 00:00:00,41695.62,0.0,2026-08-31 00:00:00,41695.62,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.3766241608664381,False,False,False,0.11891303395357594,0,False,NORMAL_RANGE,False,NORMAL
TX0024634,INV0024634,CUST009333,Kavya Rao,STORE089,2026-08-07 00:00:00,22867.3,PG46265278,Gateway_A,2026-08-07 00:00:00,22867.3,0.0,2026-08-07 00:00:00,22867.3,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.9870715825687357,False,False,False,0.11262332965537852,0,False,NORMAL_RANGE,False,NORMAL
TX0024635,INV0024635,CUST005744,Amit Das,STORE178,2026-08-01 00:00:00,59693.31,PG87180519,Gateway_C,2026-08-01 00:00:00,59693.31,0.0,2026-08-02 00:00:00,59693.31,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.206892767733523,False,False,False,0.12364126205751025,0,False,NORMAL_RANGE,False,NORMAL
TX0024636,INV0024636,CUST001500,Rohan Iyer,STORE170,2026-08-12 00:00:00,69520.96,PG28933531,Gateway_C,2026-08-12 00:00:00,69520.96,0.0,2026-08-13 00:00:00,69520.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.5255225554093533,False,False,False,0.1176492891705414,0,False,NORMAL_RANGE,False,NORMAL
TX0024637,INV0024637,CUST000764,Neha Verma,STORE121,2026-08-18 00:00:00,28815.8,PG83453671,Gateway_B,2026-08-18 00:00:00,28815.8,0.0,2026-08-19 00:00:00,28815.8,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.7942106959895764,False,False,False,0.112813469716328,0,False,NORMAL_RANGE,False,NORMAL
TX0024638,INV0024638,CUST007076,Karan Mehta,STORE084,2026-08-20 00:00:00,43757.6,PG63483966,Gateway_B,2026-08-20 00:00:00,43757.6,0.0,2026-08-21 00:00:00,43757.6,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.3097711238136527,False,False,False,0.11828895777206766,0,False,NORMAL_RANGE,False,NORMAL
TX0024639,INV0024639,CUST005090,Rohan Mehta,STORE189,2026-08-22 00:00:00,6128.75,PG37017979,Gateway_C,2026-08-22 00:00:00,6128.75,0.0,2026-08-23 00:00:00,6128.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.5297649662872508,False,False,False,0.070142361673177,0,False,NORMAL_RANGE,False,NORMAL
TX0024640,INV0024640,CUST009838,Arjun Das,STORE066,2026-08-12 00:00:00,107077.73,PG73476228,Gateway_B,2026-08-12 00:00:00,107077.73,0.0,2026-08-12 00:00:00,107077.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.7431794368499804,False,False,False,0.007908271984868598,0,False,NORMAL_RANGE,False,NORMAL
TX0024641,INV0024641,CUST008063,Rahul Mishra,STORE090,2026-08-04 00:00:00,91883.71,PG12412772,Gateway_B,2026-08-04 00:00:00,91883.71,0.0,2026-08-05 00:00:00,91883.71,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.250562446364736,False,False,False,0.10330950394549121,0,False,NORMAL_RANGE,False,NORMAL
TX0024642,INV0024642,CUST004094,Ananya Patel,STORE246,2026-08-02 00:00:00,91816.72,PG65399187,Gateway_B,2026-08-02 00:00:00,91816.72,0.0,2026-08-03 00:00:00,91816.72,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2483905121305696,False,False,False,0.10228239276042639,0,False,NORMAL_RANGE,False,NORMAL
TX0024643,INV0024643,CUST005600,Kavya Mishra,STORE111,2026-08-18 00:00:00,86341.15,PG50868656,Gateway_A,2026-08-18 00:00:00,86341.15,0.0,2026-08-20 00:00:00,86341.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.0708628522623258,False,False,False,0.10754486418549569,0,False,NORMAL_RANGE,False,NORMAL
TX0024644,INV0024644,CUST001694,Rohan Joshi,STORE126,2026-08-04 00:00:00,42199.42,PG17998681,Gateway_A,2026-08-04 00:00:00,42199.42,0.0,2026-08-05 00:00:00,42199.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.36029007417927666,False,False,False,0.11719678130736366,0,False,NORMAL_RANGE,False,NORMAL
TX0024645,INV0024645,CUST009971,Meera Das,STORE226,2026-08-16 00:00:00,40832.59,PG90867604,Gateway_B,2026-08-16 00:00:00,40832.59,0.0,2026-08-17 00:00:00,40832.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.40460511924996556,False,False,False,0.11819419447811019,0,False,NORMAL_RANGE,False,NORMAL
TX0024646,INV0024646,CUST007112,Kavya Mehta,STORE081,2026-08-17 00:00:00,49392.59,PG48573195,Gateway_C,2026-08-17 00:00:00,49392.59,0.0,2026-08-18 00:00:00,49392.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.12707478570073402,False,False,False,0.12059319980771194,0,False,NORMAL_RANGE,False,NORMAL
TX0024647,INV0024647,CUST001242,Amit Rao,STORE220,2026-08-11 00:00:00,25061.84,PG75562740,Gateway_B,2026-08-11 00:00:00,25061.84,0.0,2026-08-12 00:00:00,25061.84,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.9159207159580895,False,False,False,0.11368701881581283,0,False,NORMAL_RANGE,False,NORMAL
TX0024648,INV0024648,CUST004488,Arjun Patel,STORE189,2026-08-10 00:00:00,65687.69,PG10521812,Gateway_A,2026-08-10 00:00:00,65687.69,0.0,2026-08-12 00:00:00,65687.69,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.40124116502567764,False,False,False,0.1259080275949067,0,False,NORMAL_RANGE,False,NORMAL
TX0024649,INV0024649,CUST009549,Kavya Sharma,STORE140,2026-08-11 00:00:00,56717.86,PG31221564,Gateway_C,2026-08-11 00:00:00,56717.86,0.0,2026-08-12 00:00:00,56717.86,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.11042341832241785,False,False,False,0.12233538691209017,0,False,NORMAL_RANGE,False,NORMAL
TX0024650,INV0024650,CUST007228,Priya Verma,STORE034,2026-08-08 00:00:00,91583.58,PG48802724,Gateway_B,2026-08-08 00:00:00,91583.58,0.0,2026-08-08 00:00:00,91583.58,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2408317011535057,False,False,False,0.10229113806591311,0,False,NORMAL_RANGE,False,NORMAL
TX0024651,INV0024651,CUST007612,Kavya Gupta,STORE110,2026-08-20 00:00:00,86537.55,PG86750375,Gateway_C,2026-08-20 00:00:00,86537.55,0.0,2026-08-21 00:00:00,86537.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.0772304874853482,False,False,False,0.10762147595047267,0,False,NORMAL_RANGE,False,NORMAL
TX0024652,INV0024652,CUST003922,Priya Kapoor,STORE093,2026-08-12 00:00:00,22153.42,PG52888185,Gateway_C,2026-08-12 00:00:00,22153.42,0.0,2026-08-13 00:00:00,22153.42,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0102168342643112,False,False,False,0.11132826697601095,0,False,NORMAL_RANGE,False,NORMAL
TX0024653,INV0024653,CUST005894,Aditya Verma,STORE211,2026-08-02 00:00:00,74940.22,PG96022441,Gateway_C,2026-08-02 00:00:00,74940.22,0.0,2026-08-03 00:00:00,74940.22,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.7012245455250083,False,False,False,0.11670869112644688,0,False,NORMAL_RANGE,False,NORMAL
TX0024654,INV0024654,CUST000923,Neha Iyer,STORE052,2026-08-23 00:00:00,17965.96,PG64244847,Gateway_A,2026-08-23 00:00:00,17965.96,0.0,2026-08-25 00:00:00,17965.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.1459816906339448,False,False,False,0.10832853757302768,0,False,NORMAL_RANGE,False,NORMAL
TX0024655,INV0024655,CUST004081,Rohan Patel,STORE208,2026-08-05 00:00:00,76353.61,PG87946632,Gateway_A,2026-08-03 00:00:00,76353.61,0.0,2026-08-06 00:00:00,76353.61,0.0,SETTLED,-2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH,0.7470491481108901,False,False,True,-0.03142051719171157,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0024656,INV0024656,CUST002613,Nikhil Mehta,STORE171,2026-08-29 00:00:00,25836.13,PG42815928,Gateway_B,2026-08-29 00:00:00,25836.13,0.0,2026-08-31 00:00:00,25836.13,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.8908168652613799,False,False,False,0.11711322811047509,0,False,NORMAL_RANGE,False,NORMAL
TX0024657,INV0024657,CUST003372,Nikhil Kapoor,STORE144,2026-08-13 00:00:00,4663.98,PG96610220,Gateway_A,2026-08-13 00:00:00,4663.98,0.0,2026-08-13 00:00:00,4663.98,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.5772553993097869,False,False,False,0.05959936801960236,0,False,NORMAL_RANGE,False,NORMAL
