transaction_id,gateway_transaction_id,erp_customer_id,erp_customer_name,payment_customer_name,entity_match_score,entity_match_confidence,erp_amount,payment_amount
TX0031522,PG52370085,CUST008256,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,84550.3,84550.3
TX0031523,PG64888595,CUST002514,Kavya Patel,Kavya Patel,100.0,HIGH_CONFIDENCE,5242.36,5242.36
TX0031524,PG19158032,CUST002937,Sneha Reddy,Sneha Reddy,100.0,HIGH_CONFIDENCE,64188.72,64188.72
TX0031525,PG50258095,CUST001012,Pooja Kumar,Pooja Kumar,100.0,HIGH_CONFIDENCE,30154.53,30154.53
TX0031526,PG38013100,CUST009179,Ananya Kapoor,Ananya Kapoor,100.0,HIGH_CONFIDENCE,83842.55,83842.55
TX0031527,PG28584506,CUST000089,Karan Iyer,Karan Iyer,100.0,HIGH_CONFIDENCE,74306.76,74306.76
TX0031528,PG53310125,CUST004039,Nikhil Mehta,Nikhil Mehta,100.0,HIGH_CONFIDENCE,18132.2,18132.2
TX0031529,PG24805252,CUST008053,Vikram Patel,Vikram Patel,100.0,HIGH_CONFIDENCE,59498.4,59498.4
TX0031530,PG86400348,CUST008017,Aditya Iyer,Aditya Iyer,100.0,HIGH_CONFIDENCE,7396.98,7396.98
TX0031531,PG36636566,CUST009506,Rahul Patel,Rahul Patel,100.0,HIGH_CONFIDENCE,88299.66,88299.66
TX0031532,PG10412214,CUST007669,Sneha Kumar,Sneha Kumar,100.0,HIGH_CONFIDENCE,67280.67,67280.67
TX0031533,PG72547471,CUST003463,Amit Verma,Amit Verma,100.0,HIGH_CONFIDENCE,20722.14,20722.14
TX0031534,PG24833297,CUST003199,Ananya Iyer,Ananya Iyer,100.0,HIGH_CONFIDENCE,20010.09,20010.09
TX0031535,PG96971887,CUST000956,Amit Patel,Amit Patel,100.0,HIGH_CONFIDENCE,53715.53,53715.53
TX0031536,PG47297894,CUST001732,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,66073.15,66073.15
TX0031537,PG41785188,CUST002009,Neha Gupta,Neha Gupta,100.0,HIGH_CONFIDENCE,18226.82,18226.82
TX0031538,PG26256352,CUST006641,Rohan Kapoor,Rohan Kapoor,100.0,HIGH_CONFIDENCE,85571.75,85571.75
TX0031539,PG30900633,CUST008259,Meera Joshi,Meera Joshi,100.0,HIGH_CONFIDENCE,59496.5,59496.5
TX0031540,PG79754471,CUST008863,Meera Kapoor,Meera Kapoor,100.0,HIGH_CONFIDENCE,71714.39,71714.39
TX0031541,PG71167023,CUST001714,Vikram Mishra,Vikram Mishra,100.0,HIGH_CONFIDENCE,84118.79,84118.79
TX0031542,PG26109458,CUST009449,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,47102.25,47102.25
TX0031543,PG73541075,CUST008187,Karan Patel,Karan Patel,100.0,HIGH_CONFIDENCE,52033.66,52033.66
TX0031544,PG46255473,CUST008325,Vikram Sharma,Vikram Sharma,100.0,HIGH_CONFIDENCE,58048.42,58048.42
TX0031545,PG96852798,CUST008514,Aditya Kapoor,Aditya Kapoor,100.0,HIGH_CONFIDENCE,32254.52,32254.52
TX0031546,PG64974118,CUST006118,Nikhil Verma,Nikhil Verma,100.0,HIGH_CONFIDENCE,45198.52,45198.52
TX0031547,PG93728580,CUST006992,Amit Kapoor,Amit Kapoor,100.0,HIGH_CONFIDENCE,72370.28,72370.28
TX0031548,PG46496649,CUST002662,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,107610.63,107610.63
TX0031549,PG27207799,CUST004005,Nikhil Singh,Nikhil  Singh,100.0,HIGH_CONFIDENCE,26266.72,26266.72
TX0031550,PG81589388,CUST007535,Meera Mehta,Meera Mehta,100.0,HIGH_CONFIDENCE,13259.13,13259.13
TX0031551,PG19470007,CUST007383,Sneha Kapoor,Sneha Kapoor,100.0,HIGH_CONFIDENCE,32174.19,32174.19
TX0031552,PG92806294,CUST009283,Kavya Reddy,Kavya Reddy,100.0,HIGH_CONFIDENCE,32606.06,32606.06
TX0031553,PG45114583,CUST004896,Karan Sharma,Karan Sharma,100.0,HIGH_CONFIDENCE,102881.09,102881.09
TX0031554,PG21303961,CUST006558,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,20865.49,20865.49
TX0031555,PG44797128,CUST004707,Kavya Iyer,Kavya Iyer,100.0,HIGH_CONFIDENCE,30154.51,30154.51
TX0031556,PG12331700,CUST009779,Karan Singh,Singh Karan,83.64,MEDIUM_CONFIDENCE,71237.01,71237.01
TX0031557,PG14126675,CUST008227,Kavya Kumar,Kavya Kumar,80.0,MEDIUM_CONFIDENCE,27624.18,36886.04
TX0031558,PG43934189,CUST003284,Amit Iyer,Amit Iyer,100.0,HIGH_CONFIDENCE,110792.56,110792.56
TX0031559,PG81848435,CUST003476,Meera Das,Meera Das,100.0,HIGH_CONFIDENCE,50082.43,50082.43
TX0031560,PG70120201,CUST008498,Aditya Nair,Aditya Nair,100.0,HIGH_CONFIDENCE,11030.71,11030.71
TX0031561,PG20982559,CUST004927,Sneha Nair,Sneha Nair,100.0,HIGH_CONFIDENCE,26432.04,26432.04
TX0031562,PG36566779,CUST003503,Ananya Patel,Ananya Patel,100.0,HIGH_CONFIDENCE,50924.12,50924.12
TX0031563,PG23782740,CUST004397,Rohan Mishra,Rohan Mishra,100.0,HIGH_CONFIDENCE,91971.13,91971.13
TX0031564,PG63347131,CUST004191,Kavya Nair,Kavya Nair,100.0,HIGH_CONFIDENCE,89265.9,89265.9
TX0031565,PG24394509,CUST008791,Priya Rao,Priya Rao,100.0,HIGH_CONFIDENCE,42760.68,42760.68
TX0031566,PG52777223,CUST005418,Ananya Iyer,Ananya Iyer,100.0,HIGH_CONFIDENCE,68368.87,68368.87
TX0031567,PG21162029,CUST004405,Neha Iyer,Neha Iyer,100.0,HIGH_CONFIDENCE,59740.5,59740.5
TX0031568,PG58008606,CUST008330,Pooja Mishra,Pooja Mishra,100.0,HIGH_CONFIDENCE,82014.06,82014.06
TX0031569,PG89815845,CUST005387,Arjun Patel,Arjun Patel,100.0,HIGH_CONFIDENCE,74582.77,74582.77
TX0031570,PG85911981,CUST000586,Rohan Rao,Rohan Rao,100.0,HIGH_CONFIDENCE,47611.89,47611.89
TX0031571,PG82249146,CUST008796,Neha Nair,Neha Nair,100.0,HIGH_CONFIDENCE,36842.87,36842.87
TX0031572,PG17800124,CUST003815,Arjun Verma,Arjun Verma,100.0,HIGH_CONFIDENCE,110219.01,110219.01
TX0031573,PG94258644,CUST007052,Kavya Iyer,Kavya Iyer,100.0,HIGH_CONFIDENCE,39744.82,39744.82
TX0031574,,CUST001976,Rohan Mishra,,0.0,NO_MATCH,82391.5,
TX0031575,PG78606430,CUST002258,Meera Sharma,Meera Sharma,100.0,HIGH_CONFIDENCE,97400.49,97400.49
TX0031576,PG37435284,CUST007382,Amit Iyer,Amit Iyer,100.0,HIGH_CONFIDENCE,10810.61,10810.61
TX0031577,PG77370061,CUST005917,Arjun Kumar,Arjun Kumar,80.0,MEDIUM_CONFIDENCE,100041.91,107781.72
TX0031578,PG70737712,CUST002757,Nikhil Rao,Nikhil Rao,100.0,HIGH_CONFIDENCE,96326.21,96326.21
TX0031579,PG67237875,CUST007004,Meera Gupta,Meera Gupta,100.0,HIGH_CONFIDENCE,48281.02,48281.02
TX0031580,PG87302010,CUST007705,Meera Sharma,Meera Sharma,100.0,HIGH_CONFIDENCE,91137.11,91137.11
TX0031581,PG97312570,CUST001125,Arjun Kumar,Arjun Kumar,100.0,HIGH_CONFIDENCE,8821.81,8821.81
TX0031582,PG60156695,CUST000727,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,44395.17,44395.17
TX0031583,PG60828724,CUST006555,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,65119.67,65119.67
TX0031584,PG37413711,CUST006429,Priya Rao,Priya Rao,100.0,HIGH_CONFIDENCE,55152.96,55152.96
TX0031585,PG12189558,CUST003144,Amit Das,Amit Das,100.0,HIGH_CONFIDENCE,72856.61,72856.61
TX0031586,PG62851499,CUST000424,Aditya Nair,Aditya Nair,100.0,HIGH_CONFIDENCE,36342.66,36342.66
TX0031587,PG57680703,CUST007442,Ananya Joshi,Ananya Joshi,80.0,MEDIUM_CONFIDENCE,26247.26,17057.19
TX0031588,PG18125642,CUST008917,Aditya Verma,Aditya Verma,100.0,HIGH_CONFIDENCE,11520.5,11520.5
TX0031589,PG27743585,CUST001101,Vikram Reddy,Vikram Reddy,100.0,HIGH_CONFIDENCE,104245.31,104245.31
TX0031590,PG38848643,CUST003642,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,63449.88,63449.88
TX0031591,PG46153146,CUST007656,Sneha Iyer,Sneha Iyer,80.0,MEDIUM_CONFIDENCE,9736.0,10438.8
TX0031592,PG30186781,CUST006619,Rahul Joshi,Joshi Rahul,83.64,MEDIUM_CONFIDENCE,81908.82,81908.82
TX0031593,PG50843229,CUST000856,Priya Kapoor,Priya Kapoor,100.0,HIGH_CONFIDENCE,92320.18,92320.18
TX0031594,PG82714156,CUST004162,Rahul Das,Rahul Das,100.0,HIGH_CONFIDENCE,73919.19,73919.19
TX0031595,PG19983016,CUST009898,Vikram Gupta,Vikram Gupta,100.0,HIGH_CONFIDENCE,87424.29,87424.29
TX0031596,,CUST000727,Arjun Gupta,,0.0,NO_MATCH,77992.24,
TX0031597,PG29207934,CUST005477,Rohan Iyer,Rohan Iyer,100.0,HIGH_CONFIDENCE,73655.52,73655.52
TX0031598,PG57828927,CUST001872,Ananya Singh,Ananya Singh,100.0,HIGH_CONFIDENCE,102388.89,102388.89
TX0031599,PG39794378,CUST007935,Rohan Das,Rohan Das,100.0,HIGH_CONFIDENCE,25661.88,25661.88
TX0031600,PG12059657,CUST006659,Kavya Patel,Kavya Patel,100.0,HIGH_CONFIDENCE,2805.79,2805.79
TX0031601,PG69793833,CUST003270,Rahul Kumar,Rahul Kumar,100.0,HIGH_CONFIDENCE,9307.91,9307.91
TX0031602,PG80324460,CUST000943,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,43582.99,43582.99
TX0031603,PG45025282,CUST000538,Kavya Nair,Kavya Nair,100.0,HIGH_CONFIDENCE,4990.19,4990.19
TX0031604,PG68024508,CUST006212,Ananya Iyer,Ananya Iyer,100.0,HIGH_CONFIDENCE,96865.58,96865.58
TX0031605,PG78641215,CUST003104,Kavya Rao,Kavya Rao,100.0,HIGH_CONFIDENCE,15750.28,15750.28
TX0031606,PG48769046,CUST007792,Arjun Sharma,Arjun Sharma,100.0,HIGH_CONFIDENCE,18977.98,18977.98
TX0031607,PG92563315,CUST006791,Karan Gupta,Karan Gupta,100.0,HIGH_CONFIDENCE,66416.35,66416.35
TX0031608,PG14007353,CUST007180,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,11628.31,11628.31
TX0031609,PG30189422,CUST008122,Aditya Kumar,Aditya Kumar,100.0,HIGH_CONFIDENCE,75089.89,75089.89
TX0031610,PG47467368,CUST006466,Meera Iyer,Meera Iyer,100.0,HIGH_CONFIDENCE,93745.5,93745.5
TX0031611,PG70042372,CUST005642,Rohan Nair,Rohan Nair,100.0,HIGH_CONFIDENCE,85102.3,85102.3
TX0031612,PG17240740,CUST004946,Kavya Gupta,Kavya Gupta,100.0,HIGH_CONFIDENCE,52180.12,52180.12
TX0031613,PG30793140,CUST007191,Arjun Iyer,Arjun Iyer,80.0,MEDIUM_CONFIDENCE,81035.33,40475.99
TX0031614,PG16736503,CUST006318,Priya Gupta,Priya Gupta,100.0,HIGH_CONFIDENCE,57880.14,57880.14
TX0031615,PG52243155,CUST001703,Sneha Joshi,Sneha Joshi,100.0,HIGH_CONFIDENCE,51562.76,51562.76
TX0031616,PG26631699,CUST005835,Arjun Verma,Arjun Verma,100.0,HIGH_CONFIDENCE,24117.33,24117.33
TX0031617,PG81948387,CUST008939,Aditya Joshi,Aditya Joshi,100.0,HIGH_CONFIDENCE,46485.74,46485.74
TX0031618,PG18710972,CUST008942,Karan Nair,Karan Nair,100.0,HIGH_CONFIDENCE,80838.49,80838.49
TX0031619,PG89330729,CUST006927,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,32304.77,32304.77
TX0031620,PG57071201,CUST000902,Rohan Kapoor,Rohan Kapoor,100.0,HIGH_CONFIDENCE,95755.73,95755.73
TX0031621,PG72722603,CUST001809,Arjun Kumar,Arjun Kumar,100.0,HIGH_CONFIDENCE,26930.21,26930.21
TX0031622,PG50692311,CUST001803,Aditya Kapoor,Aditya Kapoor,100.0,HIGH_CONFIDENCE,94787.83,94787.83
TX0031623,PG41066564,CUST002238,Ananya Mehta,Ananya Mehta,100.0,HIGH_CONFIDENCE,110621.48,110621.48
TX0031624,PG99417496,CUST004641,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,33662.11,33662.11
TX0031625,PG92706500,CUST009378,Meera Reddy,Meera Reddy,100.0,HIGH_CONFIDENCE,98692.69,98692.69
TX0031626,PG82072720,CUST007022,Ananya Kumar,Ananya Kumar,100.0,HIGH_CONFIDENCE,57130.38,57130.38
TX0031627,PG42626915,CUST007055,Sneha Verma,Sneha Verma,100.0,HIGH_CONFIDENCE,5468.13,5468.13
TX0031628,PG65949964,CUST001258,Sneha Iyer,Sneha Iyer,100.0,HIGH_CONFIDENCE,82294.32,82294.32
TX0031629,PG66340669,CUST008974,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,68783.18,68783.18
TX0031630,PG70312515,CUST000698,Sneha Iyer,Sneha Iyer,100.0,HIGH_CONFIDENCE,55023.29,55023.29
TX0031631,PG38707752,CUST007958,Aditya Mehta,Aditya Mehta,100.0,HIGH_CONFIDENCE,95266.85,95266.85
TX0031632,PG78408968,CUST005322,Rohan Das,Rohan Das,100.0,HIGH_CONFIDENCE,5749.86,5749.86
TX0031633,,CUST003654,Arjun Kumar,,0.0,NO_MATCH,32134.36,
TX0031634,PG78173829,CUST002880,Amit Kapoor,Amit Kapoor,100.0,HIGH_CONFIDENCE,92747.6,92747.6
TX0031635,PG71699579,CUST005692,Vikram Nair,Vikram Nair,100.0,HIGH_CONFIDENCE,51087.51,51087.51
TX0031636,PG89351378,CUST000219,Neha Mishra,Neha Mishra,100.0,HIGH_CONFIDENCE,6467.66,6467.66
TX0031637,PG26857742,CUST007876,Karan Reddy,Karan Reddy,100.0,HIGH_CONFIDENCE,96963.52,96963.52
TX0031638,PG12004859,CUST001060,Meera Reddy,Meera Reddy,100.0,HIGH_CONFIDENCE,97194.63,97194.63
TX0031639,PG57224156,CUST007565,Arjun Rao,Arjun Rao,100.0,HIGH_CONFIDENCE,104802.86,104802.86
TX0031640,PG82391539,CUST003898,Kavya Mehta,Kavya Mehta,100.0,HIGH_CONFIDENCE,92862.4,92862.4
TX0031641,PG79390368,CUST005058,Neha Patel,Neha Patel,100.0,HIGH_CONFIDENCE,35972.97,35972.97
TX0031642,PG48759807,CUST006503,Ananya Joshi,Ananya Joshi,100.0,HIGH_CONFIDENCE,23246.34,23246.34
TX0031643,PG51143768,CUST007435,Vikram Mishra,Vikram Mishra,100.0,HIGH_CONFIDENCE,106029.81,106029.81
TX0031644,PG77685060,CUST009709,Priya Singh,Priya Singh,100.0,HIGH_CONFIDENCE,102013.76,102013.76
TX0031645,PG78616010,CUST005604,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,76445.02,76445.02
TX0031646,PG22769563,CUST004711,Rohan Nair,Rohan Nair,100.0,HIGH_CONFIDENCE,26170.82,26170.82
TX0031647,PG54983353,CUST003770,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,69425.61,69425.61
TX0031648,PG50638229,CUST008408,Vikram Mishra,Vikram Mishra,100.0,HIGH_CONFIDENCE,67221.77,67221.77
TX0031649,PG90412270,CUST006279,Sneha Sharma,Sneha Sharma,100.0,HIGH_CONFIDENCE,43911.72,43911.72
TX0031650,PG71511987,CUST007144,Karan Kapoor,Karan Kapoor,100.0,HIGH_CONFIDENCE,52777.9,52777.9
TX0031651,PG99239481,CUST003299,Vikram Gupta,Vikram Gupta,100.0,HIGH_CONFIDENCE,55832.38,55832.38
TX0031652,PG32746641,CUST005012,Karan Das,Karan Das,100.0,HIGH_CONFIDENCE,96627.44,96627.44
TX0031653,PG68274149,CUST003216,Vikram Patel,Vikram Patel,100.0,HIGH_CONFIDENCE,23211.48,23211.48
TX0031654,PG17894714,CUST000618,Sneha Sharma,Sneha Sharma,100.0,HIGH_CONFIDENCE,42772.74,42772.74
TX0031655,PG24982416,CUST003381,Priya Kumar,Priya Kumar,100.0,HIGH_CONFIDENCE,74879.87,74879.87
TX0031656,PG15536259,CUST000516,Neha Kumar,Neha Kumar,100.0,HIGH_CONFIDENCE,39129.4,39129.4
TX0031657,PG33029437,CUST007089,Rahul Sharma,Rahul Sharma,100.0,HIGH_CONFIDENCE,18028.27,18028.27
TX0031658,PG48994152,CUST005996,Priya Joshi,Priya Joshi,100.0,HIGH_CONFIDENCE,21964.91,21964.91
TX0031659,PG73191486,CUST005312,Priya Singh,Priya Singh,100.0,HIGH_CONFIDENCE,82215.84,82215.84
TX0031660,PG89326408,CUST003313,Rohan Mehta,Rohan Mehta,100.0,HIGH_CONFIDENCE,38801.13,38801.13
TX0031661,PG66940386,CUST005516,Pooja Kumar,Pooja Kumar,100.0,HIGH_CONFIDENCE,35809.39,35809.39
TX0031662,PG27462039,CUST006736,Sneha Joshi,Sneha Joshi,100.0,HIGH_CONFIDENCE,8481.0,8481.0
TX0031663,PG44631039,CUST004041,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,7564.19,7564.19
TX0031664,PG41805106,CUST002755,Neha Joshi,Neha Joshi,100.0,HIGH_CONFIDENCE,64055.09,64055.09
TX0031665,PG27438049,CUST007688,Kavya Joshi,Kavya Joshi,100.0,HIGH_CONFIDENCE,81203.06,81203.06
TX0031666,PG85421677,CUST007591,Aditya Reddy,Aditya Reddy,100.0,HIGH_CONFIDENCE,71795.0,71795.0
TX0031667,PG25403763,CUST002835,Aditya Patel,Aditya Patel,100.0,HIGH_CONFIDENCE,79109.69,79109.69
TX0031668,PG31653609,CUST007983,Priya Nair,Priya Nair,100.0,HIGH_CONFIDENCE,60481.32,60481.32
TX0031669,PG19641981,CUST000254,Neha Gupta,Neha Gupta,100.0,HIGH_CONFIDENCE,16095.65,16095.65
TX0031670,PG68765978,CUST000601,Rohan Singh,Rohan Singh,100.0,HIGH_CONFIDENCE,17053.61,17053.61
TX0031671,PG20025675,CUST006173,Karan Rao,Karan Rao,100.0,HIGH_CONFIDENCE,58184.27,58184.27
TX0031672,PG88023402,CUST009938,Kavya Reddy,Kavya Reddy,100.0,HIGH_CONFIDENCE,61748.48,61748.48
TX0031673,PG14012368,CUST005338,Priya Das,Priya Das,100.0,HIGH_CONFIDENCE,77616.72,77616.72
TX0031674,PG63792587,CUST003149,Nikhil Patel,Nikhil Patel,100.0,HIGH_CONFIDENCE,32209.13,32209.13
TX0031675,PG99135671,CUST007075,Aditya Reddy,Aditya Reddy,100.0,HIGH_CONFIDENCE,103774.89,103774.89
TX0031676,PG86353727,CUST000808,Aditya Kapoor,Aditya Kapoor,100.0,HIGH_CONFIDENCE,74576.86,74576.86
TX0031677,PG24726416,CUST000056,Neha Nair,Neha Nair,100.0,HIGH_CONFIDENCE,81902.09,81902.09
TX0031678,PG85150002,CUST005034,Sneha Patel,Sneha Patel,100.0,HIGH_CONFIDENCE,85178.47,85178.47
TX0031679,PG67490772,CUST007616,Meera Singh,Meera Singh,100.0,HIGH_CONFIDENCE,68666.31,68666.31
TX0031680,PG64958527,CUST009228,Priya Sharma,Priya Sharma,100.0,HIGH_CONFIDENCE,71442.17,71442.17
TX0031681,PG27236061,CUST005269,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,69184.17,69184.17
TX0031682,PG38619058,CUST009317,Pooja Kumar,Pooja Kumar,100.0,HIGH_CONFIDENCE,36899.64,36899.64
TX0031683,PG75454103,CUST005834,Priya Patel,Priya Patel,100.0,HIGH_CONFIDENCE,41027.04,41027.04
TX0031684,PG74927012,CUST006010,Nikhil Joshi,Nikhil Joshi,100.0,HIGH_CONFIDENCE,76349.69,76349.69
TX0031685,PG65613433,CUST006504,Sneha Verma,Sneha Verma,100.0,HIGH_CONFIDENCE,56324.03,56324.03
TX0031686,PG24113607,CUST004650,Priya Das,Priya Das,100.0,HIGH_CONFIDENCE,58643.24,58643.24
TX0031687,PG40248089,CUST008276,Kavya Kumar,Kavya Kumar,100.0,HIGH_CONFIDENCE,42708.16,42708.16
TX0031688,PG76602345,CUST005447,Karan Kumar,Karan Kumar,100.0,HIGH_CONFIDENCE,75859.95,75859.95
TX0031689,PG46285837,CUST000235,Priya Kumar,Priya Kumar,100.0,HIGH_CONFIDENCE,44041.83,44041.83
TX0031690,PG22279624,CUST004285,Meera Kumar,Meera Kumar,100.0,HIGH_CONFIDENCE,47783.52,47783.52
TX0031691,PG57568324,CUST002108,Meera Gupta,Meera Gupta,100.0,HIGH_CONFIDENCE,42210.28,42210.28
TX0031692,PG58550572,CUST005367,Priya Kapoor,Priya Kapoor,100.0,HIGH_CONFIDENCE,24714.7,24714.7
TX0031693,PG52800178,CUST002237,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,57575.77,57575.77
TX0031694,PG75805017,CUST004144,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,20595.07,20595.07
TX0031695,PG50858518,CUST003158,Pooja Joshi,Pooja Joshi,100.0,HIGH_CONFIDENCE,29194.76,29194.76
TX0031696,PG34545560,CUST008343,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,75381.35,75381.35
TX0031697,PG22556612,CUST006655,Sneha Patel,Sneha Patel,100.0,HIGH_CONFIDENCE,26561.88,26561.88
TX0031698,PG78266586,CUST008679,Nikhil Joshi,Nikhil Joshi,100.0,HIGH_CONFIDENCE,66892.8,66892.8
TX0031699,PG30418920,CUST003498,Neha Kumar,Neha Kumar,100.0,HIGH_CONFIDENCE,72495.65,72495.65
TX0031700,PG17642345,CUST006246,Priya Nair,Priya Nair,100.0,HIGH_CONFIDENCE,69349.06,69349.06
TX0031701,PG39079236,CUST006332,Aditya Patel,Aditya Patel,80.0,MEDIUM_CONFIDENCE,31862.72,32734.8
TX0031702,PG16653375,CUST000969,Arjun Joshi,Arjun  Joshi,100.0,HIGH_CONFIDENCE,25820.3,25820.3
TX0031703,PG33746119,CUST006231,Ananya Mishra,Ananya Mishra,100.0,HIGH_CONFIDENCE,54552.88,54552.88
TX0031704,PG88044068,CUST006835,Priya Singh,Priya Singh,80.0,MEDIUM_CONFIDENCE,69267.0,100482.89
TX0031705,PG40351517,CUST008395,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,88826.32,88826.32
TX0031706,PG74590860,CUST008865,Neha Verma,Neha Verma,100.0,HIGH_CONFIDENCE,35389.68,35389.68
TX0031707,PG30674345,CUST003029,Kavya Mishra,Kavya Mishra,100.0,HIGH_CONFIDENCE,43421.5,43421.5
TX0031708,PG25121005,CUST005337,Rahul Rao,Rahul Rao,100.0,HIGH_CONFIDENCE,73662.79,73662.79
TX0031709,PG89279054,CUST004768,Priya Kapoor,Priya Kapoor,100.0,HIGH_CONFIDENCE,65235.62,65235.62
TX0031710,PG97716621,CUST006522,Arjun Reddy,Arjun Reddy,100.0,HIGH_CONFIDENCE,43982.1,43982.1
TX0031711,PG45348175,CUST008621,Rohan Iyer,Rohan Iyer,100.0,HIGH_CONFIDENCE,6433.23,6433.23
TX0031712,PG75702412,CUST008375,Karan Gupta,Karan Gupta,100.0,HIGH_CONFIDENCE,88026.59,88026.59
TX0031713,PG59318602,CUST000154,Rahul Joshi,Rahul Joshi,100.0,HIGH_CONFIDENCE,52381.51,52381.51
TX0031714,PG10324726,CUST008963,Arjun Iyer,Arjun Iyer,100.0,HIGH_CONFIDENCE,54419.2,54419.2
TX0031715,PG11582696,CUST000964,Karan Sharma,Karan Sharma,100.0,HIGH_CONFIDENCE,58161.19,58161.19
TX0031716,PG90277449,CUST000263,Rohan Iyer,Rohan Iyer,100.0,HIGH_CONFIDENCE,104788.44,104788.44
TX0031717,PG11424616,CUST000778,Aditya Sharma,Aditya Sharma,100.0,HIGH_CONFIDENCE,28210.89,28210.89
TX0031718,PG18679884,CUST009580,Kavya Iyer,Kavya Iyer,100.0,HIGH_CONFIDENCE,8638.71,8638.71
TX0031719,PG88193544,CUST008730,Sneha Sharma,Sneha Sharma,100.0,HIGH_CONFIDENCE,93900.03,93900.03
TX0031720,PG28685017,CUST003877,Aditya Mehta,Aditya Mehta,100.0,HIGH_CONFIDENCE,58242.7,58242.7
TX0031721,PG86868434,CUST009713,Rohan Das,Das Rohan,86.67,MEDIUM_CONFIDENCE,53663.46,53663.46
TX0031722,PG15476337,CUST000755,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,12629.66,12629.66
TX0031723,PG19515742,CUST009366,Amit Patel,Amit Patel,100.0,HIGH_CONFIDENCE,36110.03,36110.03
TX0031724,PG84239573,CUST009956,Aditya Verma,Aditya Verma,100.0,HIGH_CONFIDENCE,90755.9,90755.9
TX0031725,PG94294426,CUST008780,Rohan Verma,Rohan Verma,100.0,HIGH_CONFIDENCE,47982.35,47982.35
TX0031726,PG13101635,CUST007796,Kavya Das,Kavya Das,100.0,HIGH_CONFIDENCE,34266.01,34266.01
TX0031727,PG56863427,CUST004810,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,24525.07,24525.07
TX0031728,PG82002457,CUST001738,Nikhil Mehta,Nikhil Mehta,100.0,HIGH_CONFIDENCE,85046.68,85046.68
TX0031729,PG73344242,CUST003076,Vikram Nair,Vikram Nair,100.0,HIGH_CONFIDENCE,64085.08,64085.08
TX0031730,PG70755736,CUST001895,Nikhil Singh,Nikhil Singh,100.0,HIGH_CONFIDENCE,14269.37,14269.37
TX0031731,PG91699355,CUST004407,Sneha Joshi,Sneha Joshi,100.0,HIGH_CONFIDENCE,98657.9,98657.9
TX0031732,PG45436337,CUST004186,Aditya Reddy,Aditya Reddy,100.0,HIGH_CONFIDENCE,41729.26,41729.26
TX0031733,PG89750079,CUST003510,Pooja Rao,Pooja Rao,100.0,HIGH_CONFIDENCE,20998.84,20998.84
TX0031734,PG32328439,CUST007996,Kavya Verma,Kavya Verma,100.0,HIGH_CONFIDENCE,81741.73,81741.73
TX0031735,PG78580295,CUST002816,Kavya Rao,Kavya Rao,100.0,HIGH_CONFIDENCE,28154.57,28154.57
TX0031736,PG27381449,CUST007494,Vikram Verma,Vikram Verma,100.0,HIGH_CONFIDENCE,15959.58,15959.58
TX0031737,PG61297406,CUST003228,Ananya Patel,Ananya Patel,100.0,HIGH_CONFIDENCE,18481.8,18481.8
TX0031738,PG75379773,CUST002953,Kavya Reddy,Kavya Reddy,100.0,HIGH_CONFIDENCE,85443.41,85443.41
TX0031739,PG24542812,CUST004496,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,79109.73,79109.73
TX0031740,PG58441302,CUST007856,Arjun Verma,Arjun Verma,100.0,HIGH_CONFIDENCE,67988.62,67988.62
TX0031741,PG23106703,CUST006147,Nikhil Sharma,Nikhil Sharma,100.0,HIGH_CONFIDENCE,75053.28,75053.28
TX0031742,PG18090244,CUST004915,Pooja Das,Das Pooja,86.67,MEDIUM_CONFIDENCE,60152.22,60152.22
TX0031743,PG28077061,CUST007568,Vikram Nair,Vikram Nair,100.0,HIGH_CONFIDENCE,49709.99,49709.99
