transaction_id,invoice_id,customer_id,customer_name,email,phone,transaction_date,amount,currency,payment_status,store_id,customer_name_clean,email_clean,phone_clean
TX0019932,INV0019932,CUST005195,Vikram Kumar,vikram.kumar899@outlook.com,9566846645,2026-08-20,6282.92,INR,PAID,STORE159,VIKRAM KUMAR,vikram.kumar899@outlook.com,9566846645
TX0019933,INV0019933,CUST008165,Nikhil Gupta,nikhil.gupta655@yahoo.com,9160442400,2026-08-29,69249.96,INR,PAID,STORE091,NIKHIL GUPTA,nikhil.gupta655@yahoo.com,9160442400
TX0019934,INV0019934,CUST003470,Pooja Verma,pooja.verma972@gmail.com,9744875289,2026-08-20,59350.41,INR,PAID,STORE139,POOJA VERMA,pooja.verma972@gmail.com,9744875289
TX0019935,INV0019935,CUST008324,Arjun Mehta,arjun.mehta438@yahoo.com,9723216186,2026-08-29,70656.23,INR,PENDING,STORE111,ARJUN MEHTA,arjun.mehta438@yahoo.com,9723216186
TX0019936,INV0019936,CUST004973,Priya Patel,priya.patel506@yahoo.com,9588393986,2026-08-18,14834.89,INR,PAID,STORE113,PRIYA PATEL,priya.patel506@yahoo.com,9588393986
TX0019937,INV0019937,CUST007266,Vikram Joshi,vikram.joshi392@outlook.com,9706017713,2026-08-13,71357.65,INR,PAID,STORE003,VIKRAM JOSHI,vikram.joshi392@outlook.com,9706017713
TX0019938,INV0019938,CUST008766,Sneha Mehta,sneha.mehta129@yahoo.com,9723431024,2026-08-14,25032.53,INR,PAID,STORE013,SNEHA MEHTA,sneha.mehta129@yahoo.com,9723431024
TX0019939,INV0019939,CUST002075,Pooja Reddy,pooja.reddy461@gmail.com,9584798678,2026-08-01,9925.03,INR,PAID,STORE146,POOJA REDDY,pooja.reddy461@gmail.com,9584798678
TX0019940,INV0019940,CUST002503,Meera Joshi,meera.joshi338@yahoo.com,9998073675,2026-08-03,106754.15,INR,PAID,STORE129,MEERA JOSHI,meera.joshi338@yahoo.com,9998073675
TX0019941,INV0019941,CUST008556,Meera Patel,meera.patel767@yahoo.com,9286434786,2026-08-17,9176.93,INR,PAID,STORE170,MEERA PATEL,meera.patel767@yahoo.com,9286434786
TX0019942,INV0019942,CUST009262,Priya Singh,priya.singh136@gmail.com,9573739757,2026-08-11,50571.72,INR,PAID,STORE131,PRIYA SINGH,priya.singh136@gmail.com,9573739757
TX0019943,INV0019943,CUST002936,Meera Iyer,meera.iyer522@gmail.com,9335577142,2026-08-04,82906.96,INR,PAID,STORE001,MEERA IYER,meera.iyer522@gmail.com,9335577142
TX0019944,INV0019944,CUST005606,Kavya Mishra,kavya.mishra929@yahoo.com,9873535856,2026-08-23,54846.03,INR,PAID,STORE228,KAVYA MISHRA,kavya.mishra929@yahoo.com,9873535856
TX0019945,INV0019945,CUST003647,Neha Rao,neha.rao951@gmail.com,9116486016,2026-08-17,44802.76,INR,PENDING,STORE010,NEHA RAO,neha.rao951@gmail.com,9116486016
TX0019946,INV0019946,CUST000738,Neha Iyer,neha.iyer442@hotmail.com,9909542916,2026-08-23,61251.32,INR,PENDING,STORE126,NEHA IYER,neha.iyer442@hotmail.com,9909542916
TX0019947,INV0019947,CUST006448,Pooja Rao,pooja.rao744@hotmail.com,9469430394,2026-08-05,109674.61,INR,PAID,STORE172,POOJA RAO,pooja.rao744@hotmail.com,9469430394
TX0019948,INV0019948,CUST005346,Pooja Mishra,pooja.mishra306@gmail.com,9287671624,2026-08-07,63846.68,INR,PAID,STORE077,POOJA MISHRA,pooja.mishra306@gmail.com,9287671624
TX0019949,INV0019949,CUST008645,Amit Verma,amit.verma186@outlook.com,9755392788,2026-08-13,76297.56,INR,PAID,STORE243,AMIT VERMA,amit.verma186@outlook.com,9755392788
TX0019950,INV0019950,CUST000065,Arjun Rao,arjun.rao127@hotmail.com,9372363646,2026-08-02,39294.52,INR,PAID,STORE170,ARJUN RAO,arjun.rao127@hotmail.com,9372363646
TX0019951,INV0019951,CUST000988,Nikhil Rao,nikhil.rao303@yahoo.com,9533923105,2026-08-09,18146.4,INR,PAID,STORE045,NIKHIL RAO,nikhil.rao303@yahoo.com,9533923105
TX0019952,INV0019952,CUST009882,Neha Gupta,neha.gupta584@hotmail.com,9219169907,2026-08-04,111562.61,INR,PENDING,STORE151,NEHA GUPTA,neha.gupta584@hotmail.com,9219169907
TX0019953,INV0019953,CUST005594,Rohan Gupta,rohan.gupta255@yahoo.com,9822710952,2026-08-27,3400.76,INR,PAID,STORE083,ROHAN GUPTA,rohan.gupta255@yahoo.com,9822710952
TX0019954,INV0019954,CUST001604,Neha Sharma,neha.sharma784@gmail.com,9850263944,2026-08-03,40700.6,INR,PENDING,STORE104,NEHA SHARMA,neha.sharma784@gmail.com,9850263944
TX0019955,INV0019955,CUST009331,Rohan Patel,rohan.patel688@yahoo.com,9244549005,2026-08-04,60019.55,INR,PENDING,STORE010,ROHAN PATEL,rohan.patel688@yahoo.com,9244549005
TX0019956,INV0019956,CUST005411,Neha Rao,neha.rao369@gmail.com,9889841323,2026-08-23,27523.26,INR,PENDING,STORE179,NEHA RAO,neha.rao369@gmail.com,9889841323
TX0019957,INV0019957,CUST009173,Amit Das,amit.das191@yahoo.com,9468938878,2026-08-26,59301.75,INR,PAID,STORE099,AMIT DAS,amit.das191@yahoo.com,9468938878
TX0019958,INV0019958,CUST001307,Karan Joshi,karan.joshi77@gmail.com,9321304385,2026-08-07,17248.56,INR,PAID,STORE026,KARAN JOSHI,karan.joshi77@gmail.com,9321304385
TX0019959,INV0019959,CUST000285,Priya Sharma,priya.sharma66@hotmail.com,9503702168,2026-08-30,75010.3,INR,PENDING,STORE115,PRIYA SHARMA,priya.sharma66@hotmail.com,9503702168
TX0019960,INV0019960,CUST009398,Vikram Reddy,vikram.reddy614@yahoo.com,9718612469,2026-08-23,19303.09,INR,PAID,STORE118,VIKRAM REDDY,vikram.reddy614@yahoo.com,9718612469
TX0019961,INV0019961,CUST008522,Vikram Das,vikram.das648@yahoo.com,9379647914,2026-08-20,72937.11,INR,PAID,STORE148,VIKRAM DAS,vikram.das648@yahoo.com,9379647914
TX0019962,INV0019962,CUST002965,Pooja Gupta,pooja.gupta628@gmail.com,9360164763,2026-08-19,69169.36,INR,PAID,STORE117,POOJA GUPTA,pooja.gupta628@gmail.com,9360164763
TX0019963,INV0019963,CUST003788,Karan Nair,karan.nair819@outlook.com,9395733780,2026-08-11,63430.25,INR,PENDING,STORE160,KARAN NAIR,karan.nair819@outlook.com,9395733780
TX0019964,INV0019964,CUST006739,Nikhil Nair,nikhil.nair34@hotmail.com,9755872916,2026-08-03,86613.01,INR,PAID,STORE054,NIKHIL NAIR,nikhil.nair34@hotmail.com,9755872916
TX0019965,INV0019965,CUST006957,Karan Joshi,karan.joshi543@outlook.com,9703388734,2026-08-07,36540.76,INR,PAID,STORE147,KARAN JOSHI,karan.joshi543@outlook.com,9703388734
TX0019966,INV0019966,CUST004821,Rahul Iyer,rahul.iyer868@outlook.com,9399441874,2026-08-09,50856.53,INR,PENDING,STORE126,RAHUL IYER,rahul.iyer868@outlook.com,9399441874
TX0019967,INV0019967,CUST002670,Rohan Singh,rohan.singh634@hotmail.com,9300610547,2026-08-11,90654.29,INR,PAID,STORE022,ROHAN SINGH,rohan.singh634@hotmail.com,9300610547
TX0019968,INV0019968,CUST005000,Vikram Mehta,vikram.mehta191@gmail.com,9938414304,2026-08-12,43121.97,INR,PAID,STORE216,VIKRAM MEHTA,vikram.mehta191@gmail.com,9938414304
TX0019969,INV0019969,CUST004441,Priya Kapoor,priya.kapoor834@gmail.com,9764178549,2026-08-16,46303.21,INR,PAID,STORE017,PRIYA KAPOOR,priya.kapoor834@gmail.com,9764178549
TX0019970,INV0019970,CUST002212,Nikhil Mehta,nikhil.mehta840@gmail.com,9653558790,2026-08-23,32347.93,INR,PENDING,STORE006,NIKHIL MEHTA,nikhil.mehta840@gmail.com,9653558790
TX0019971,INV0019971,CUST006680,Kavya Verma,kavya.verma869@hotmail.com,9281039528,2026-08-29,72511.14,INR,PENDING,STORE136,KAVYA VERMA,kavya.verma869@hotmail.com,9281039528
TX0019972,INV0019972,CUST008282,Karan Mishra,karan.mishra340@hotmail.com,9329595194,2026-08-04,23941.01,INR,PENDING,STORE142,KARAN MISHRA,karan.mishra340@hotmail.com,9329595194
TX0019973,INV0019973,CUST005226,Nikhil Kapoor,nikhil.kapoor805@outlook.com,9994159736,2026-08-27,71285.7,INR,PENDING,STORE131,NIKHIL KAPOOR,nikhil.kapoor805@outlook.com,9994159736
TX0019974,INV0019974,CUST002259,Kavya Das,kavya.das63@outlook.com,9962421227,2026-08-09,106570.66,INR,PAID,STORE149,KAVYA DAS,kavya.das63@outlook.com,9962421227
TX0019975,INV0019975,CUST003396,Rohan Verma,rohan.verma604@yahoo.com,9330967405,2026-08-08,1167.0,INR,PENDING,STORE025,ROHAN VERMA,rohan.verma604@yahoo.com,9330967405
TX0019976,INV0019976,CUST000702,Rahul Das,rahul.das121@hotmail.com,9978238512,2026-08-07,98021.6,INR,PAID,STORE180,RAHUL DAS,rahul.das121@hotmail.com,9978238512
TX0019977,INV0019977,CUST001201,Amit Verma,amit.verma944@hotmail.com,9471314830,2026-08-17,34740.41,INR,PENDING,STORE161,AMIT VERMA,amit.verma944@hotmail.com,9471314830
TX0019978,INV0019978,CUST005516,Pooja Kumar,pooja.kumar779@outlook.com,9714948801,2026-08-04,71351.49,INR,PAID,STORE051,POOJA KUMAR,pooja.kumar779@outlook.com,9714948801
TX0019979,INV0019979,CUST004483,Ananya Iyer,ananya.iyer947@hotmail.com,9509470913,2026-08-02,96000.46,INR,PAID,STORE165,ANANYA IYER,ananya.iyer947@hotmail.com,9509470913
TX0019980,INV0019980,CUST002246,Arjun Verma,arjun.verma746@yahoo.com,9366547512,2026-08-19,91385.58,INR,PENDING,STORE147,ARJUN VERMA,arjun.verma746@yahoo.com,9366547512
TX0019981,INV0019981,CUST004616,Neha Singh,neha.singh502@gmail.com,9248691475,2026-08-10,39456.27,INR,PAID,STORE065,NEHA SINGH,neha.singh502@gmail.com,9248691475
TX0019982,INV0019982,CUST002360,Nikhil Mishra,nikhil.mishra473@yahoo.com,9940071563,2026-08-31,59562.52,INR,PAID,STORE170,NIKHIL MISHRA,nikhil.mishra473@yahoo.com,9940071563
TX0019983,INV0019983,CUST001737,Karan Verma,karan.verma580@hotmail.com,9184862133,2026-08-12,60690.99,INR,PAID,STORE031,KARAN VERMA,karan.verma580@hotmail.com,9184862133
TX0019984,INV0019984,CUST003062,Rahul Iyer,rahul.iyer661@gmail.com,9694111605,2026-08-14,3749.59,INR,PAID,STORE194,RAHUL IYER,rahul.iyer661@gmail.com,9694111605
TX0019985,INV0019985,CUST003071,Neha Singh,neha.singh921@gmail.com,9233782821,2026-08-03,23407.8,INR,PAID,STORE229,NEHA SINGH,neha.singh921@gmail.com,9233782821
TX0019986,INV0019986,CUST007505,Amit Mehta,amit.mehta825@hotmail.com,9256808220,2026-08-28,66088.54,INR,PENDING,STORE211,AMIT MEHTA,amit.mehta825@hotmail.com,9256808220
TX0019987,INV0019987,CUST002998,Nikhil Singh,nikhil.singh549@outlook.com,9616842397,2026-08-30,48004.99,INR,PAID,STORE159,NIKHIL SINGH,nikhil.singh549@outlook.com,9616842397
TX0019988,INV0019988,CUST001106,Arjun Singh,arjun.singh498@gmail.com,9371818387,2026-08-14,76175.5,INR,PAID,STORE075,ARJUN SINGH,arjun.singh498@gmail.com,9371818387
TX0019989,INV0019989,CUST004776,Aditya Das,aditya.das680@gmail.com,9549675513,2026-08-20,28394.79,INR,PAID,STORE134,ADITYA DAS,aditya.das680@gmail.com,9549675513
TX0019990,INV0019990,CUST005747,Aditya Iyer,aditya.iyer183@yahoo.com,9097376276,2026-08-05,23301.84,INR,PAID,STORE051,ADITYA IYER,aditya.iyer183@yahoo.com,9097376276
TX0019991,INV0019991,CUST006919,Karan Mishra,karan.mishra67@gmail.com,9107686307,2026-08-16,98127.64,INR,PAID,STORE061,KARAN MISHRA,karan.mishra67@gmail.com,9107686307
TX0019992,INV0019992,CUST006929,Sneha Rao,sneha.rao587@yahoo.com,9506596909,2026-08-25,39181.5,INR,PAID,STORE072,SNEHA RAO,sneha.rao587@yahoo.com,9506596909
TX0019993,INV0019993,CUST000062,Nikhil Kapoor,nikhil.kapoor294@yahoo.com,9636667686,2026-08-04,38510.94,INR,PAID,STORE185,NIKHIL KAPOOR,nikhil.kapoor294@yahoo.com,9636667686
TX0019994,INV0019994,CUST004479,Meera Verma,meera.verma204@gmail.com,9901894893,2026-08-31,24620.9,INR,PENDING,STORE067,MEERA VERMA,meera.verma204@gmail.com,9901894893
TX0019995,INV0019995,CUST000405,Kavya Nair,kavya.nair320@hotmail.com,9249488893,2026-08-15,49118.86,INR,PAID,STORE035,KAVYA NAIR,kavya.nair320@hotmail.com,9249488893
TX0019996,INV0019996,CUST000500,Sneha Rao,sneha.rao602@hotmail.com,9747317624,2026-08-24,23680.51,INR,PAID,STORE019,SNEHA RAO,sneha.rao602@hotmail.com,9747317624
TX0019997,INV0019997,CUST004841,Priya Reddy,priya.reddy450@gmail.com,9321438507,2026-08-31,48101.48,INR,PAID,STORE093,PRIYA REDDY,priya.reddy450@gmail.com,9321438507
TX0019998,INV0019998,CUST008111,Sneha Singh,sneha.singh356@yahoo.com,9430227404,2026-08-28,49565.87,INR,PAID,STORE217,SNEHA SINGH,sneha.singh356@yahoo.com,9430227404
TX0019999,INV0019999,CUST001825,Karan Sharma,karan.sharma90@gmail.com,9978368475,2026-08-06,63642.34,INR,PAID,STORE113,KARAN SHARMA,karan.sharma90@gmail.com,9978368475
TX0020000,INV0020000,CUST000242,Pooja Das,pooja.das208@hotmail.com,9897675679,2026-08-24,33567.2,INR,PAID,STORE115,POOJA DAS,pooja.das208@hotmail.com,9897675679
TX0020001,INV0020001,CUST007653,Neha Nair,neha.nair794@yahoo.com,9059019848,2026-08-15,47866.15,INR,PAID,STORE134,NEHA NAIR,neha.nair794@yahoo.com,9059019848
TX0020002,INV0020002,CUST007530,Karan Mehta,karan.mehta652@outlook.com,9607024382,2026-08-29,29094.41,INR,PAID,STORE032,KARAN MEHTA,karan.mehta652@outlook.com,9607024382
TX0020003,INV0020003,CUST003565,Ananya Kumar,ananya.kumar574@gmail.com,9024295903,2026-08-24,10041.42,INR,PENDING,STORE236,ANANYA KUMAR,ananya.kumar574@gmail.com,9024295903
TX0020004,INV0020004,CUST000126,Amit Verma,amit.verma157@hotmail.com,9764545622,2026-08-28,97523.76,INR,PAID,STORE087,AMIT VERMA,amit.verma157@hotmail.com,9764545622
TX0020005,INV0020005,CUST002717,Pooja Mishra,pooja.mishra853@outlook.com,9408224445,2026-08-22,71274.14,INR,PENDING,STORE009,POOJA MISHRA,pooja.mishra853@outlook.com,9408224445
TX0020006,INV0020006,CUST007260,Rohan Verma,rohan.verma279@hotmail.com,9809839744,2026-08-17,18619.47,INR,PAID,STORE221,ROHAN VERMA,rohan.verma279@hotmail.com,9809839744
TX0020007,INV0020007,CUST008755,Sneha Nair,sneha.nair35@yahoo.com,9166210222,2026-08-06,31020.78,INR,PAID,STORE064,SNEHA NAIR,sneha.nair35@yahoo.com,9166210222
TX0020008,INV0020008,CUST009322,Karan Mishra,karan.mishra844@gmail.com,9104863904,2026-08-10,32998.31,INR,PAID,STORE225,KARAN MISHRA,karan.mishra844@gmail.com,9104863904
TX0020009,INV0020009,CUST006546,Rahul Kumar,rahul.kumar758@yahoo.com,9641767354,2026-08-04,46601.61,INR,PAID,STORE250,RAHUL KUMAR,rahul.kumar758@yahoo.com,9641767354
TX0020010,INV0020010,CUST000175,Meera Iyer,meera.iyer431@outlook.com,9514905029,2026-08-10,50676.78,INR,PENDING,STORE055,MEERA IYER,meera.iyer431@outlook.com,9514905029
TX0020011,INV0020011,CUST006766,Arjun Reddy,arjun.reddy640@yahoo.com,9282494799,2026-08-15,9588.21,INR,PAID,STORE076,ARJUN REDDY,arjun.reddy640@yahoo.com,9282494799
TX0020012,INV0020012,CUST008544,Rahul Kumar,rahul.kumar235@gmail.com,9375956678,2026-08-03,17964.2,INR,PAID,STORE232,RAHUL KUMAR,rahul.kumar235@gmail.com,9375956678
TX0020013,INV0020013,CUST001005,Kavya Joshi,kavya.joshi461@gmail.com,9475649140,2026-08-04,8273.59,INR,PAID,STORE091,KAVYA JOSHI,kavya.joshi461@gmail.com,9475649140
TX0020014,INV0020014,CUST005751,Arjun Nair,arjun.nair195@hotmail.com,9422951649,2026-08-26,35869.12,INR,PAID,STORE205,ARJUN NAIR,arjun.nair195@hotmail.com,9422951649
TX0020015,INV0020015,CUST001467,Nikhil Rao,nikhil.rao235@gmail.com,9379092763,2026-08-21,39360.17,INR,PENDING,STORE197,NIKHIL RAO,nikhil.rao235@gmail.com,9379092763
TX0020016,INV0020016,CUST000962,Meera Mishra,meera.mishra211@yahoo.com,9826560757,2026-08-31,22240.06,INR,PENDING,STORE235,MEERA MISHRA,meera.mishra211@yahoo.com,9826560757
TX0020017,INV0020017,CUST001575,Rahul Kumar,rahul.kumar802@hotmail.com,9601213717,2026-08-25,32517.97,INR,PAID,STORE249,RAHUL KUMAR,rahul.kumar802@hotmail.com,9601213717
TX0020018,INV0020018,CUST009385,Meera Das,meera.das422@hotmail.com,9073059939,2026-08-14,83417.03,INR,PENDING,STORE220,MEERA DAS,meera.das422@hotmail.com,9073059939
TX0020019,INV0020019,CUST002503,Meera Joshi,meera.joshi338@yahoo.com,9998073675,2026-08-30,32702.17,INR,PAID,STORE008,MEERA JOSHI,meera.joshi338@yahoo.com,9998073675
TX0020020,INV0020020,CUST000808,Aditya Kapoor,aditya.kapoor159@outlook.com,9587811800,2026-08-29,59287.75,INR,PAID,STORE097,ADITYA KAPOOR,aditya.kapoor159@outlook.com,9587811800
TX0020021,INV0020021,CUST008451,Arjun Sharma,arjun.sharma863@hotmail.com,9921450854,2026-08-20,64125.9,INR,PAID,STORE114,ARJUN SHARMA,arjun.sharma863@hotmail.com,9921450854
TX0020022,INV0020022,CUST008376,Arjun Rao,arjun.rao79@hotmail.com,9225906953,2026-08-16,90679.58,INR,PENDING,STORE009,ARJUN RAO,arjun.rao79@hotmail.com,9225906953
TX0020023,INV0020023,CUST002993,Aditya Gupta,aditya.gupta637@hotmail.com,9154100460,2026-08-02,16884.8,INR,PAID,STORE015,ADITYA GUPTA,aditya.gupta637@hotmail.com,9154100460
TX0020024,INV0020024,CUST006726,Rahul Singh,rahul.singh632@gmail.com,9762781751,2026-08-17,55547.0,INR,PAID,STORE135,RAHUL SINGH,rahul.singh632@gmail.com,9762781751
TX0020025,INV0020025,CUST007563,Sneha Das,sneha.das823@yahoo.com,9272318653,2026-08-16,91122.12,INR,PENDING,STORE042,SNEHA DAS,sneha.das823@yahoo.com,9272318653
TX0020026,INV0020026,CUST006196,Meera Gupta,meera.gupta423@yahoo.com,9146110421,2026-08-14,51068.23,INR,PAID,STORE181,MEERA GUPTA,meera.gupta423@yahoo.com,9146110421
TX0020027,INV0020027,CUST001446,Aditya Joshi,aditya.joshi684@gmail.com,9630851575,2026-08-19,69127.36,INR,PAID,STORE224,ADITYA JOSHI,aditya.joshi684@gmail.com,9630851575
TX0020028,INV0020028,CUST009576,Arjun Reddy,arjun.reddy807@hotmail.com,9303653691,2026-08-12,56796.7,INR,PAID,STORE222,ARJUN REDDY,arjun.reddy807@hotmail.com,9303653691
TX0020029,INV0020029,CUST008027,Meera Iyer,meera.iyer9@outlook.com,9713176969,2026-08-11,93641.22,INR,PENDING,STORE002,MEERA IYER,meera.iyer9@outlook.com,9713176969
TX0020030,INV0020030,CUST001686,Rahul Sharma,rahul.sharma859@outlook.com,9842754713,2026-08-28,38540.67,INR,PAID,STORE221,RAHUL SHARMA,rahul.sharma859@outlook.com,9842754713
TX0020031,INV0020031,CUST000778,Aditya Sharma,aditya.sharma762@gmail.com,9726227374,2026-08-06,70097.01,INR,PAID,STORE044,ADITYA SHARMA,aditya.sharma762@gmail.com,9726227374
TX0020032,INV0020032,CUST003260,Sneha Mehta,sneha.mehta985@hotmail.com,9820779186,2026-08-22,16811.77,INR,PENDING,STORE179,SNEHA MEHTA,sneha.mehta985@hotmail.com,9820779186
TX0020033,INV0020033,CUST007137,Kavya Kumar,kavya.kumar749@yahoo.com,9866114821,2026-08-30,57628.98,INR,PAID,STORE193,KAVYA KUMAR,kavya.kumar749@yahoo.com,9866114821
TX0020034,INV0020034,CUST002087,Pooja Mehta,pooja.mehta507@hotmail.com,9754296262,2026-08-20,4595.56,INR,PAID,STORE243,POOJA MEHTA,pooja.mehta507@hotmail.com,9754296262
TX0020035,INV0020035,CUST009771,Meera Iyer,meera.iyer74@gmail.com,9018366397,2026-08-15,6376.2,INR,PAID,STORE002,MEERA IYER,meera.iyer74@gmail.com,9018366397
TX0020036,INV0020036,CUST001988,Pooja Mishra,pooja.mishra513@hotmail.com,9060426873,2026-08-03,28243.84,INR,PAID,STORE135,POOJA MISHRA,pooja.mishra513@hotmail.com,9060426873
TX0020037,INV0020037,CUST002285,Rahul Sharma,rahul.sharma138@hotmail.com,9257042165,2026-08-20,64525.74,INR,PENDING,STORE100,RAHUL SHARMA,rahul.sharma138@hotmail.com,9257042165
TX0020038,INV0020038,CUST006544,Meera Nair,meera.nair299@outlook.com,9768446935,2026-08-30,106544.77,INR,PENDING,STORE014,MEERA NAIR,meera.nair299@outlook.com,9768446935
TX0020039,INV0020039,CUST003715,Karan Kumar,karan.kumar90@outlook.com,9571205834,2026-08-06,21880.24,INR,PAID,STORE183,KARAN KUMAR,karan.kumar90@outlook.com,9571205834
TX0020040,INV0020040,CUST009825,Rahul Kapoor,rahul.kapoor687@hotmail.com,9363682014,2026-08-11,28951.67,INR,PAID,STORE091,RAHUL KAPOOR,rahul.kapoor687@hotmail.com,9363682014
TX0020041,INV0020041,CUST009768,Priya Joshi,priya.joshi320@gmail.com,9585640550,2026-08-28,88769.07,INR,PAID,STORE089,PRIYA JOSHI,priya.joshi320@gmail.com,9585640550
TX0020042,INV0020042,CUST002056,Priya Mishra,priya.mishra378@yahoo.com,9036093903,2026-08-17,981.18,INR,PENDING,STORE017,PRIYA MISHRA,priya.mishra378@yahoo.com,9036093903
TX0020043,INV0020043,CUST001623,Pooja Kumar,pooja.kumar576@yahoo.com,9746839945,2026-08-11,80821.25,INR,PAID,STORE120,POOJA KUMAR,pooja.kumar576@yahoo.com,9746839945
TX0020044,INV0020044,CUST006936,Arjun Iyer,arjun.iyer409@gmail.com,9835561908,2026-08-09,78377.33,INR,PENDING,STORE172,ARJUN IYER,arjun.iyer409@gmail.com,9835561908
TX0020045,INV0020045,CUST002262,Aditya Joshi,aditya.joshi868@hotmail.com,9317328950,2026-08-03,16608.29,INR,PENDING,STORE214,ADITYA JOSHI,aditya.joshi868@hotmail.com,9317328950
TX0020046,INV0020046,CUST000781,Nikhil Reddy,nikhil.reddy262@outlook.com,9845663503,2026-08-10,14987.94,INR,PENDING,STORE231,NIKHIL REDDY,nikhil.reddy262@outlook.com,9845663503
TX0020047,INV0020047,CUST008855,Aditya Kumar,aditya.kumar815@gmail.com,9132040663,2026-08-03,40721.58,INR,PAID,STORE127,ADITYA KUMAR,aditya.kumar815@gmail.com,9132040663
TX0020048,INV0020048,CUST001817,Nikhil Patel,nikhil.patel645@hotmail.com,9317336098,2026-08-26,23638.64,INR,PAID,STORE243,NIKHIL PATEL,nikhil.patel645@hotmail.com,9317336098
TX0020049,INV0020049,CUST009639,Amit Kumar,amit.kumar368@outlook.com,9403081226,2026-08-17,61275.95,INR,PAID,STORE122,AMIT KUMAR,amit.kumar368@outlook.com,9403081226
TX0020050,INV0020050,CUST001746,Pooja Mishra,pooja.mishra114@outlook.com,9928851165,2026-08-16,80961.4,INR,PAID,STORE210,POOJA MISHRA,pooja.mishra114@outlook.com,9928851165
TX0020051,INV0020051,CUST004917,Amit Mehta,amit.mehta166@outlook.com,9016165334,2026-08-10,45957.79,INR,PAID,STORE058,AMIT MEHTA,amit.mehta166@outlook.com,9016165334
TX0020052,INV0020052,CUST009078,Ananya Sharma,ananya.sharma844@hotmail.com,9318621741,2026-08-16,7024.18,INR,PAID,STORE135,ANANYA SHARMA,ananya.sharma844@hotmail.com,9318621741
TX0020053,INV0020053,CUST007719,Rahul Mehta,rahul.mehta349@gmail.com,9614750182,2026-08-04,99758.37,INR,PAID,STORE209,RAHUL MEHTA,rahul.mehta349@gmail.com,9614750182
TX0020054,INV0020054,CUST008590,Meera Gupta,meera.gupta964@outlook.com,9588176959,2026-08-16,29814.16,INR,PENDING,STORE224,MEERA GUPTA,meera.gupta964@outlook.com,9588176959
TX0020055,INV0020055,CUST000768,Arjun Mishra,arjun.mishra229@outlook.com,9562898751,2026-08-17,42533.53,INR,PAID,STORE087,ARJUN MISHRA,arjun.mishra229@outlook.com,9562898751
TX0020056,INV0020056,CUST005180,Nikhil Singh,nikhil.singh426@hotmail.com,9037860334,2026-08-10,37886.01,INR,PAID,STORE034,NIKHIL SINGH,nikhil.singh426@hotmail.com,9037860334
TX0020057,INV0020057,CUST007773,Priya Sharma,priya.sharma787@hotmail.com,9966079870,2026-08-29,42782.6,INR,PAID,STORE158,PRIYA SHARMA,priya.sharma787@hotmail.com,9966079870
TX0020058,INV0020058,CUST000334,Rohan Mehta,rohan.mehta548@yahoo.com,9535877304,2026-08-12,49659.71,INR,PAID,STORE225,ROHAN MEHTA,rohan.mehta548@yahoo.com,9535877304
TX0020059,INV0020059,CUST003638,Arjun Iyer,arjun.iyer572@outlook.com,9492485996,2026-08-20,10955.91,INR,PENDING,STORE222,ARJUN IYER,arjun.iyer572@outlook.com,9492485996
TX0020060,INV0020060,CUST005033,Nikhil Gupta,nikhil.gupta701@yahoo.com,9480387390,2026-08-20,64772.72,INR,PAID,STORE220,NIKHIL GUPTA,nikhil.gupta701@yahoo.com,9480387390
TX0020061,INV0020061,CUST006245,Amit Kumar,amit.kumar316@gmail.com,9362068682,2026-08-14,18626.93,INR,PAID,STORE249,AMIT KUMAR,amit.kumar316@gmail.com,9362068682
TX0020062,INV0020062,CUST005033,Nikhil Gupta,nikhil.gupta701@yahoo.com,9480387390,2026-08-27,29791.4,INR,PAID,STORE006,NIKHIL GUPTA,nikhil.gupta701@yahoo.com,9480387390
TX0020063,INV0020063,CUST000625,Karan Singh,karan.singh506@gmail.com,9364891360,2026-08-27,41740.11,INR,PENDING,STORE240,KARAN SINGH,karan.singh506@gmail.com,9364891360
TX0020064,INV0020064,CUST004719,Ananya Nair,ananya.nair622@yahoo.com,9868281107,2026-08-15,105198.26,INR,PENDING,STORE130,ANANYA NAIR,ananya.nair622@yahoo.com,9868281107
TX0020065,INV0020065,CUST001131,Arjun Verma,arjun.verma475@gmail.com,9619188270,2026-08-04,28713.96,INR,PENDING,STORE080,ARJUN VERMA,arjun.verma475@gmail.com,9619188270
TX0020066,INV0020066,CUST001333,Rohan Verma,rohan.verma78@yahoo.com,9037149418,2026-08-01,35123.78,INR,PAID,STORE170,ROHAN VERMA,rohan.verma78@yahoo.com,9037149418
TX0020067,INV0020067,CUST000375,Sneha Mehta,sneha.mehta368@outlook.com,9216018413,2026-08-10,110994.03,INR,PAID,STORE020,SNEHA MEHTA,sneha.mehta368@outlook.com,9216018413
TX0020068,INV0020068,CUST009788,Ananya Kumar,ananya.kumar377@gmail.com,9113567568,2026-08-24,33641.55,INR,PAID,STORE165,ANANYA KUMAR,ananya.kumar377@gmail.com,9113567568
TX0020069,INV0020069,CUST004600,Vikram Patel,vikram.patel821@gmail.com,9630692342,2026-08-19,69498.61,INR,PENDING,STORE142,VIKRAM PATEL,vikram.patel821@gmail.com,9630692342
