customer_id,customer_name,exception_count,financial_exposure
CUST003473,Nikhil Rao,1,11247.53
CUST002860,Kavya Gupta,1,11201.99
CUST000349,Vikram Gupta,1,11198.0
CUST002304,Sneha Sharma,1,11122.67
CUST000669,Kavya Nair,1,11101.64
CUST009589,Arjun Patel,1,10978.49
CUST008644,Priya Rao,1,10932.93
CUST002016,Sneha Mishra,1,10915.14
CUST009503,Neha Kapoor,1,10905.44
CUST008998,Rohan Gupta,1,10863.94
CUST003344,Nikhil Verma,1,10860.34
CUST001734,Vikram Verma,1,10831.78
CUST002357,Pooja Das,1,10831.05
CUST001994,Amit Reddy,1,10820.68
CUST008014,Amit Nair,1,10814.33
CUST002639,Sneha Sharma,1,10797.83
CUST009541,Rohan Kumar,1,10765.99
CUST005413,Neha Singh,1,10743.89
CUST006479,Nikhil Gupta,1,10733.14
CUST007829,Amit Das,1,10652.42
CUST008739,Pooja Gupta,1,10643.43
CUST007134,Amit Iyer,1,10642.74
CUST006680,Kavya Verma,1,10625.15
CUST005952,Pooja Gupta,1,10567.78
CUST000969,Arjun Joshi,1,10533.26
CUST005640,Priya Rao,1,10494.86
CUST005038,Kavya Patel,1,10456.87
CUST000583,Neha Sharma,1,10430.94
CUST002244,Arjun Kapoor,1,10388.07
CUST008265,Rahul Patel,1,10386.18
CUST000330,Amit Iyer,1,10327.43
CUST007481,Karan Kumar,1,10293.64
CUST002618,Amit Joshi,1,10292.83
CUST001280,Nikhil Sharma,1,10208.16
CUST006401,Pooja Rao,1,10175.04
CUST009938,Kavya Reddy,1,10163.07
CUST006896,Pooja Singh,1,10157.66
CUST001199,Ananya Kapoor,1,10138.77
CUST009633,Rahul Gupta,1,10116.38
CUST006141,Vikram Patel,1,10106.32
CUST003769,Pooja Kumar,1,10047.85
CUST000603,Arjun Mishra,1,10035.72
CUST008386,Priya Nair,1,10022.37
CUST003126,Kavya Joshi,1,10015.08
CUST009011,Neha Das,1,9943.67
CUST005006,Priya Sharma,1,9921.55
CUST007809,Karan Kapoor,1,9915.96
CUST006241,Karan Das,1,9913.68
CUST009561,Nikhil Rao,1,9888.46
CUST003979,Vikram Nair,1,9888.23
CUST008749,Arjun Rao,1,9872.14
CUST005440,Kavya Verma,1,9856.49
CUST001338,Kavya Rao,1,9843.85
CUST004065,Kavya Gupta,1,9796.57
CUST003822,Nikhil Iyer,1,9779.84
CUST004037,Neha Rao,1,9774.01
CUST007693,Sneha Verma,1,9738.16
CUST004590,Rahul Sharma,1,9718.99
CUST005154,Arjun Iyer,1,9693.3
CUST006628,Rahul Singh,1,9669.32
CUST004929,Kavya Reddy,1,9652.18
CUST007091,Kavya Singh,1,9646.06
CUST004749,Arjun Patel,1,9642.91
CUST009776,Meera Reddy,1,9610.71
CUST007907,Pooja Reddy,1,9602.44
CUST000910,Sneha Mehta,1,9570.74
CUST001636,Rohan Gupta,1,9524.59
CUST001219,Aditya Kumar,1,9507.83
CUST000687,Pooja Joshi,1,9500.92
CUST002572,Nikhil Singh,1,9489.85
CUST006313,Meera Kumar,1,9471.72
CUST000993,Vikram Verma,1,9466.51
CUST004497,Rohan Patel,1,9460.0
CUST008040,Rohan Kapoor,1,9452.18
CUST007991,Vikram Mishra,1,9437.68
CUST009651,Ananya Singh,1,9386.31
CUST007635,Nikhil Kumar,1,9383.44
CUST003150,Meera Sharma,1,9381.65
CUST006549,Kavya Patel,1,9376.26
CUST006760,Meera Kumar,1,9359.74
CUST007972,Arjun Singh,1,9349.72
CUST009953,Kavya Das,1,9345.99
CUST009300,Pooja Gupta,1,9345.26
CUST003070,Neha Reddy,1,9309.03
CUST000626,Meera Nair,1,9294.4
CUST004471,Pooja Rao,1,9251.68
CUST005233,Sneha Nair,1,9199.57
CUST003419,Rahul Sharma,1,9192.12
CUST007442,Ananya Joshi,1,9190.07
CUST000400,Amit Mishra,1,9177.98
CUST001024,Nikhil Mishra,1,9110.08
CUST004872,Rohan Kumar,1,9109.06
CUST003896,Aditya Mehta,1,9098.74
CUST000510,Aditya Patel,1,9094.36
CUST000118,Vikram Das,1,9081.01
CUST004250,Karan Rao,1,9016.51
CUST008131,Ananya Singh,1,8985.6
CUST008983,Priya Das,1,8970.61
CUST000915,Neha Rao,1,8961.97
CUST001663,Neha Reddy,1,8919.29
CUST008527,Arjun Singh,1,8911.94
CUST005860,Ananya Nair,1,8823.62
CUST004333,Pooja Singh,1,8815.91
CUST006172,Neha Nair,1,8805.85
CUST009733,Neha Das,1,8775.98
CUST008264,Priya Iyer,1,8748.3
CUST000359,Meera Iyer,1,8744.47
CUST008952,Nikhil Das,1,8734.27
CUST001715,Kavya Gupta,1,8731.21
CUST009967,Meera Iyer,1,8729.42
CUST001078,Amit Kumar,1,8698.03
CUST008499,Amit Nair,1,8660.73
CUST001066,Nikhil Verma,1,8643.13
CUST001481,Kavya Nair,1,8604.14
CUST009599,Sneha Sharma,1,8598.74
CUST008642,Rahul Kapoor,1,8597.5
CUST005046,Rahul Mishra,1,8590.24
CUST005434,Karan Kumar,1,8584.86
CUST001431,Vikram Iyer,1,8567.16
CUST007600,Amit Gupta,1,8512.29
CUST003395,Kavya Patel,1,8481.89
CUST003118,Nikhil Mehta,1,8474.49
CUST002590,Sneha Kapoor,1,8341.78
CUST000238,Amit Reddy,1,8327.91
CUST002291,Rohan Mehta,1,8320.14
CUST003636,Meera Gupta,1,8297.13
CUST001417,Amit Verma,1,8220.3
CUST003090,Neha Das,1,8091.96
CUST001570,Arjun Kumar,1,8090.31
CUST004634,Neha Gupta,1,8061.28
CUST001333,Rohan Verma,1,8055.62
CUST009388,Rohan Singh,1,8015.02
CUST001286,Amit Verma,1,8000.4
CUST009237,Sneha Patel,1,7977.45
CUST003493,Nikhil Kapoor,1,7957.31
CUST004213,Aditya Mehta,1,7931.97
CUST001149,Priya Gupta,1,7926.4
CUST005210,Priya Rao,1,7917.93
CUST008045,Nikhil Mehta,1,7905.56
CUST004475,Ananya Das,1,7892.05
CUST005498,Rohan Rao,1,7889.47
CUST000418,Aditya Joshi,1,7871.96
CUST008325,Vikram Sharma,1,7811.54
CUST002704,Priya Das,1,7766.7
CUST002080,Sneha Mishra,1,7757.98
CUST003079,Vikram Mehta,1,7745.48
CUST008832,Amit Mishra,1,7743.48
CUST009736,Neha Iyer,1,7741.01
CUST006971,Arjun Verma,1,7738.96
CUST007183,Arjun Sharma,1,7727.32
CUST001420,Amit Kumar,1,7684.12
CUST004609,Pooja Mishra,1,7630.09
CUST002600,Arjun Gupta,1,7592.37
CUST001860,Neha Kumar,1,7556.43
CUST004860,Aditya Mehta,1,7555.87
CUST004021,Vikram Iyer,1,7533.47
CUST001046,Nikhil Kumar,1,7532.48
CUST006824,Amit Verma,1,7524.37
CUST004781,Meera Reddy,1,7518.65
CUST007644,Rahul Rao,1,7517.39
CUST009198,Rahul Iyer,1,7499.91
CUST007729,Rahul Kumar,1,7474.79
CUST006026,Neha Mishra,1,7448.97
CUST005588,Aditya Mishra,1,7425.24
CUST005827,Arjun Verma,1,7423.78
CUST007223,Vikram Kumar,1,7423.15
CUST004237,Kavya Sharma,1,7384.59
CUST002183,Ananya Reddy,1,7377.92
CUST005241,Amit Kumar,1,7351.15
CUST002072,Karan Iyer,1,7349.11
CUST001330,Nikhil Reddy,1,7345.9
CUST001389,Rahul Kapoor,1,7283.14
CUST003152,Amit Das,1,7276.11
CUST001250,Neha Rao,1,7233.84
CUST006684,Meera Gupta,1,7229.67
CUST005495,Priya Kumar,1,7203.3
CUST008350,Ananya Gupta,1,7169.34
CUST002403,Karan Patel,1,7115.26
CUST009227,Sneha Nair,1,7100.81
CUST009952,Karan Gupta,1,7069.97
CUST008564,Sneha Gupta,1,7064.4
CUST002965,Pooja Gupta,1,7061.01
CUST008860,Meera Singh,1,7058.17
CUST009241,Meera Sharma,1,7044.31
CUST007954,Karan Mehta,1,7035.93
CUST008912,Aditya Das,1,7017.43
CUST005209,Rohan Sharma,1,6989.21
CUST007903,Kavya Patel,1,6978.61
CUST007341,Nikhil Singh,1,6977.37
CUST005522,Pooja Kapoor,1,6964.47
CUST004507,Meera Gupta,1,6931.08
CUST007136,Meera Sharma,1,6895.48
CUST007325,Pooja Verma,1,6893.64
CUST002992,Amit Verma,1,6886.58
CUST008318,Meera Reddy,1,6827.83
CUST001544,Priya Sharma,1,6803.77
CUST002481,Rohan Gupta,1,6783.36
CUST007273,Amit Mehta,1,6782.01
CUST000280,Arjun Joshi,1,6768.2
CUST004268,Karan Patel,1,6725.65
CUST009793,Neha Rao,1,6713.38
CUST002200,Aditya Nair,1,6709.43
CUST000176,Pooja Rao,1,6684.58
CUST003466,Pooja Kapoor,1,6627.66
CUST000204,Nikhil Patel,1,6601.94
CUST009018,Nikhil Patel,1,6590.62
CUST007834,Priya Joshi,1,6387.41
CUST000762,Nikhil Das,1,6386.94
CUST008326,Priya Patel,1,6359.6
CUST002067,Amit Mishra,1,6359.34
CUST001538,Rohan Mishra,1,6334.69
CUST007894,Neha Joshi,1,6292.4
CUST008009,Amit Mehta,1,6287.61
CUST005661,Meera Kumar,1,6277.28
CUST006453,Vikram Gupta,1,6275.94
CUST001911,Priya Patel,1,6257.52
CUST005489,Neha Kapoor,1,6253.58
CUST009641,Nikhil Sharma,1,6243.29
CUST002198,Arjun Joshi,1,6232.37
CUST003511,Meera Nair,1,6208.01
CUST002529,Nikhil Kapoor,1,6190.46
CUST006064,Rohan Mehta,1,6188.04
CUST002681,Kavya Rao,1,6156.04
CUST009617,Priya Singh,1,6152.04
CUST004061,Aditya Mehta,1,6134.68
CUST002847,Priya Nair,1,6127.62
CUST000663,Rahul Patel,1,6107.96
CUST004754,Priya Kapoor,1,6106.74
CUST003918,Aditya Sharma,1,6105.76
CUST008663,Priya Sharma,1,6076.93
CUST001545,Rohan Sharma,1,6069.27
CUST009933,Kavya Singh,1,6051.35
CUST006302,Meera Singh,1,6033.6
CUST008867,Rohan Kapoor,1,6030.06
CUST002331,Kavya Singh,1,6022.96
CUST004948,Karan Sharma,1,6008.82
CUST002248,Sneha Sharma,1,5981.35
CUST001627,Aditya Nair,1,5960.74
CUST004979,Rahul Joshi,1,5955.41
CUST001112,Priya Gupta,1,5949.3
CUST000777,Ananya Verma,1,5939.62
CUST003191,Ananya Iyer,1,5894.49
CUST002706,Sneha Sharma,1,5865.9
CUST003021,Ananya Kumar,1,5838.91
CUST006286,Vikram Das,1,5838.85
CUST001298,Nikhil Verma,1,5826.19
CUST008476,Karan Kapoor,1,5814.11
CUST009260,Arjun Reddy,1,5772.66
CUST003826,Meera Mishra,1,5744.08
CUST006902,Nikhil Iyer,1,5740.12
CUST007856,Arjun Verma,1,5721.62
CUST010000,Rohan Das,1,5684.46
CUST004797,Meera Patel,1,5666.94
CUST004406,Priya Gupta,1,5662.46
CUST004374,Rahul Das,1,5652.36
CUST004234,Vikram Joshi,1,5647.0
CUST008340,Pooja Nair,1,5606.87
CUST003314,Ananya Patel,1,5563.24
CUST004889,Ananya Mehta,1,5557.37
CUST002232,Amit Iyer,1,5551.99
CUST004730,Rohan Kumar,1,5539.43
CUST003841,Aditya Verma,1,5523.83
CUST004827,Karan Nair,1,5513.48
CUST001085,Neha Kapoor,1,5507.24
CUST006986,Arjun Rao,1,5459.15
CUST002029,Nikhil Singh,1,5457.73
CUST005797,Priya Rao,1,5431.06
CUST009891,Sneha Kapoor,1,5415.12
CUST008456,Meera Joshi,1,5390.88
CUST008235,Vikram Iyer,1,5368.27
CUST009792,Sneha Rao,1,5365.65
CUST002263,Rahul Verma,1,5365.56
CUST006689,Ananya Mehta,1,5344.53
CUST000806,Arjun Verma,1,5336.8
CUST004437,Aditya Kumar,1,5327.73
CUST006200,Aditya Reddy,1,5318.67
CUST006412,Priya Gupta,1,5315.15
CUST007770,Neha Kapoor,1,5292.66
CUST000368,Meera Nair,1,5259.35
CUST004722,Neha Mehta,1,5241.84
CUST003223,Vikram Nair,1,5228.3
CUST002157,Vikram Verma,1,5213.85
CUST006775,Ananya Sharma,1,5186.31
CUST006829,Priya Das,1,5178.9
CUST005781,Amit Sharma,1,5170.93
CUST007625,Sneha Patel,1,5169.19
CUST004739,Aditya Mehta,1,5134.8
CUST001027,Priya Rao,1,5133.05
CUST007059,Amit Patel,1,5116.82
CUST004869,Nikhil Mehta,1,5115.51
CUST004439,Rohan Joshi,1,5109.97
CUST009336,Neha Kumar,1,5103.01
CUST000197,Karan Iyer,1,5073.3
CUST008886,Rohan Verma,1,5054.98
CUST003075,Karan Reddy,1,5053.05
CUST002696,Karan Das,1,5050.72
CUST000233,Aditya Kumar,1,5030.32
CUST000474,Amit Kumar,1,5020.88
CUST003381,Priya Kumar,1,5019.77
CUST007998,Rohan Reddy,1,5018.37
CUST003597,Rohan Mehta,1,4989.92
CUST007587,Nikhil Nair,1,4980.94
CUST005658,Aditya Patel,1,4949.74
CUST005050,Sneha Rao,1,4915.27
CUST004780,Amit Singh,1,4893.35
CUST007862,Sneha Iyer,1,4870.1
CUST008174,Neha Patel,1,4859.74
CUST006245,Amit Kumar,1,4829.42
CUST009209,Neha Iyer,1,4825.1
CUST002685,Arjun Singh,1,4824.85
CUST006794,Pooja Patel,1,4767.34
CUST009718,Pooja Iyer,1,4753.15
CUST000845,Amit Reddy,1,4731.09
CUST002760,Nikhil Mehta,1,4708.59
CUST000752,Rahul Verma,1,4698.32
CUST007079,Vikram Nair,1,4679.9
CUST004438,Karan Rao,1,4637.11
CUST003957,Rahul Verma,1,4635.82
CUST006369,Arjun Verma,1,4635.78
CUST005068,Karan Mehta,1,4614.59
CUST007537,Meera Reddy,1,4540.52
CUST009619,Kavya Nair,1,4539.07
CUST004839,Arjun Rao,1,4538.7
CUST000371,Ananya Iyer,1,4533.42
CUST009740,Amit Gupta,1,4525.58
CUST002684,Arjun Verma,1,4519.08
CUST006000,Priya Mehta,1,4482.3
CUST004243,Arjun Kumar,1,4476.58
CUST007990,Amit Reddy,1,4475.85
CUST003441,Sneha Kumar,1,4461.58
CUST007057,Ananya Patel,1,4453.44
CUST009883,Nikhil Nair,1,4383.64
CUST000111,Vikram Verma,1,4360.11
CUST001966,Nikhil Nair,1,4320.6
CUST001918,Amit Reddy,1,4310.9
CUST008142,Meera Mishra,1,4296.02
CUST004164,Priya Gupta,1,4295.75
CUST000042,Aditya Iyer,1,4292.03
CUST001899,Nikhil Iyer,1,4273.85
CUST005085,Sneha Das,1,4266.34
CUST009249,Arjun Reddy,1,4265.98
CUST009366,Amit Patel,1,4246.97
CUST000792,Pooja Kumar,1,4194.16
CUST004360,Pooja Joshi,1,4179.55
CUST003054,Meera Kumar,1,4152.61
CUST001014,Amit Singh,1,4133.97
CUST004359,Rohan Rao,1,4133.33
CUST003138,Meera Mehta,1,4118.22
CUST008676,Rohan Patel,1,4101.42
CUST000464,Amit Reddy,1,4045.56
CUST004842,Meera Gupta,1,4042.67
CUST000385,Aditya Joshi,1,4019.54
CUST006414,Rohan Kumar,1,3978.06
CUST003480,Nikhil Verma,1,3965.4
CUST005280,Amit Iyer,1,3960.86
CUST005205,Vikram Patel,1,3958.59
CUST005249,Arjun Sharma,1,3950.79
CUST001660,Nikhil Mehta,1,3941.99
CUST009760,Ananya Singh,1,3917.06
CUST007047,Kavya Joshi,1,3867.09
CUST007559,Neha Das,1,3840.63
CUST009337,Amit Rao,1,3832.91
CUST000966,Rahul Rao,1,3832.24
CUST008221,Karan Iyer,1,3827.94
CUST002446,Neha Nair,1,3808.84
CUST002620,Aditya Sharma,1,3779.83
CUST002082,Vikram Patel,1,3742.68
CUST001577,Rahul Nair,1,3737.93
CUST003774,Nikhil Singh,1,3735.24
CUST000599,Neha Rao,1,3720.66
CUST000654,Nikhil Gupta,1,3710.67
CUST008624,Meera Verma,1,3709.19
CUST002815,Nikhil Verma,1,3687.18
CUST005037,Meera Verma,1,3659.83
CUST005326,Neha Mishra,1,3647.1
CUST001045,Ananya Sharma,1,3627.94
CUST001681,Karan Nair,1,3605.24
CUST003614,Meera Reddy,1,3600.76
CUST001335,Rahul Patel,1,3600.43
CUST001733,Neha Verma,1,3598.94
CUST007478,Arjun Joshi,1,3578.41
CUST004286,Amit Rao,1,3538.73
CUST000326,Karan Kumar,1,3521.48
CUST003498,Neha Kumar,1,3501.86
CUST006565,Pooja Mishra,1,3488.9
CUST004689,Aditya Reddy,1,3462.47
CUST002627,Rohan Das,1,3423.44
CUST003729,Rahul Reddy,1,3418.39
CUST008200,Aditya Rao,1,3407.88
CUST001988,Pooja Mishra,1,3406.93
CUST009698,Kavya Nair,1,3402.52
CUST007957,Karan Rao,1,3387.94
CUST001294,Sneha Rao,1,3387.58
CUST007163,Nikhil Iyer,1,3383.55
CUST009518,Neha Mehta,1,3362.43
CUST008575,Vikram Gupta,1,3345.98
CUST000554,Nikhil Sharma,1,3330.08
CUST004680,Sneha Verma,1,3321.55
CUST009909,Aditya Iyer,1,3315.13
CUST003489,Amit Singh,1,3306.02
CUST002471,Rahul Mehta,1,3235.4
CUST008576,Pooja Joshi,1,3235.0
CUST009756,Vikram Rao,1,3199.0
CUST003659,Priya Gupta,1,3193.01
CUST009196,Meera Kumar,1,3181.23
CUST005691,Arjun Joshi,1,3181.11
CUST005965,Nikhil Mehta,1,3156.72
CUST003404,Aditya Das,1,3149.92
CUST004492,Neha Joshi,1,3128.55
CUST005771,Karan Verma,1,3127.65
CUST003778,Aditya Nair,1,3106.14
CUST007683,Kavya Mehta,1,3077.3
CUST008261,Vikram Reddy,1,3069.66
CUST001724,Priya Mehta,1,3057.1
CUST008605,Sneha Iyer,1,3032.76
CUST005094,Aditya Rao,1,3024.68
CUST005723,Rohan Gupta,1,3022.87
CUST003449,Ananya Sharma,1,3000.2
CUST007841,Pooja Rao,1,2981.89
CUST004945,Sneha Gupta,1,2977.92
CUST006327,Karan Iyer,1,2943.88
CUST005155,Aditya Singh,1,2913.79
CUST006212,Ananya Iyer,1,2885.1
CUST007842,Aditya Joshi,1,2884.7
CUST009111,Rahul Rao,1,2874.06
CUST007241,Ananya Iyer,1,2872.27
CUST002402,Aditya Reddy,1,2857.75
CUST008157,Rahul Verma,1,2788.3
CUST009397,Ananya Rao,1,2784.47
CUST008259,Meera Joshi,1,2760.39
CUST004449,Pooja Nair,1,2754.71
CUST006282,Priya Das,1,2743.58
CUST006370,Rohan Rao,1,2738.98
CUST006797,Karan Kumar,1,2717.4
CUST001720,Pooja Nair,1,2716.61
CUST004963,Karan Reddy,1,2707.86
CUST000098,Aditya Patel,1,2695.24
CUST007788,Kavya Iyer,1,2694.72
CUST001507,Karan Verma,1,2684.84
CUST001560,Pooja Gupta,1,2667.66
CUST005170,Karan Das,1,2660.4
CUST001664,Sneha Kumar,1,2642.06
CUST009261,Sneha Rao,1,2637.81
CUST001309,Priya Singh,1,2625.79
CUST004899,Priya Verma,1,2617.81
CUST000685,Kavya Gupta,1,2603.92
CUST009464,Pooja Mishra,1,2589.4
CUST001340,Sneha Mishra,1,2565.43
CUST002361,Karan Verma,1,2565.29
CUST002142,Amit Joshi,1,2549.59
CUST004743,Aditya Kumar,1,2534.07
CUST003954,Rohan Sharma,1,2516.59
CUST009545,Meera Rao,1,2514.72
CUST000489,Pooja Verma,1,2489.51
CUST005686,Neha Mehta,1,2478.06
CUST005500,Sneha Nair,1,2470.23
CUST000067,Pooja Nair,1,2425.28
CUST005585,Pooja Sharma,1,2359.34
CUST004232,Aditya Singh,1,2355.69
CUST000888,Ananya Gupta,1,2347.29
CUST008111,Sneha Singh,1,2347.25
CUST005398,Amit Verma,1,2335.96
CUST002938,Karan Sharma,1,2312.7
CUST007914,Nikhil Kapoor,1,2305.66
CUST006573,Neha Singh,1,2274.9
CUST002083,Rohan Joshi,1,2272.99
CUST006676,Rohan Verma,1,2271.58
CUST009440,Nikhil Sharma,1,2251.61
CUST005717,Ananya Sharma,1,2239.08
CUST006708,Priya Sharma,1,2234.99
CUST001031,Ananya Joshi,1,2208.43
CUST002733,Arjun Mehta,1,2206.97
CUST009774,Aditya Joshi,1,2187.93
CUST007622,Meera Gupta,1,2184.21
CUST004281,Meera Mishra,1,2173.27
CUST009364,Priya Verma,1,2166.72
CUST005040,Priya Patel,1,2163.59
CUST009135,Amit Joshi,1,2152.6
CUST002783,Vikram Verma,1,2142.89
CUST006946,Neha Sharma,1,2109.26
CUST005784,Karan Sharma,1,2083.38
CUST003002,Priya Singh,1,2074.92
CUST008155,Pooja Sharma,1,2043.15
CUST000625,Karan Singh,1,2034.54
CUST006906,Meera Patel,1,2019.15
CUST005985,Karan Kumar,1,2013.56
CUST000659,Pooja Kapoor,1,2004.2
CUST000477,Priya Joshi,1,1971.77
CUST008572,Pooja Kapoor,1,1966.38
CUST005907,Rohan Reddy,1,1964.38
CUST002776,Meera Das,1,1962.74
CUST006194,Karan Kapoor,1,1928.78
CUST007294,Arjun Nair,1,1893.35
CUST007499,Arjun Reddy,1,1892.04
CUST009132,Nikhil Singh,1,1876.21
CUST000045,Ananya Sharma,1,1869.28
CUST007093,Amit Kumar,1,1844.46
CUST007705,Meera Sharma,1,1809.49
CUST005811,Arjun Mishra,1,1806.27
CUST003623,Neha Nair,1,1804.58
CUST001706,Ananya Mehta,1,1802.92
CUST004381,Vikram Mehta,1,1784.31
CUST001178,Arjun Singh,1,1773.58
CUST005317,Rohan Sharma,1,1768.36
CUST001653,Rahul Das,1,1762.83
CUST009236,Sneha Patel,1,1760.82
CUST002996,Meera Gupta,1,1753.16
CUST003342,Sneha Das,1,1735.46
CUST007940,Rahul Mishra,1,1682.2
CUST008144,Aditya Kapoor,1,1679.66
CUST006388,Neha Kapoor,1,1674.58
CUST003660,Vikram Mehta,1,1656.04
CUST006054,Aditya Reddy,1,1656.03
CUST002467,Aditya Joshi,1,1645.7
CUST005257,Ananya Reddy,1,1643.65
CUST005031,Nikhil Mishra,1,1639.39
CUST009112,Meera Das,1,1634.09
CUST000522,Arjun Verma,1,1609.45
CUST008054,Vikram Mehta,1,1604.15
CUST009987,Aditya Das,1,1550.71
CUST007552,Ananya Sharma,1,1550.68
CUST004109,Ananya Mehta,1,1537.05
CUST004464,Kavya Gupta,1,1507.91
CUST008079,Sneha Joshi,1,1505.93
CUST004611,Aditya Mehta,1,1485.38
CUST008204,Meera Mishra,1,1440.92
CUST000023,Karan Reddy,1,1426.52
CUST003942,Aditya Reddy,1,1423.88
CUST002121,Arjun Mehta,1,1420.16
CUST008849,Priya Gupta,1,1410.2
CUST002991,Karan Patel,1,1400.36
CUST000770,Amit Kapoor,1,1400.29
CUST006530,Kavya Patel,1,1398.8
CUST008061,Nikhil Reddy,1,1363.23
CUST002264,Pooja Patel,1,1351.53
CUST000971,Arjun Reddy,1,1341.8
CUST008936,Aditya Singh,1,1341.57
CUST002234,Rahul Mehta,1,1318.56
CUST004884,Meera Iyer,1,1316.26
CUST007351,Rohan Das,1,1305.93
CUST001512,Arjun Singh,1,1291.63
CUST001604,Neha Sharma,1,1269.44
CUST008124,Meera Iyer,1,1265.91
CUST003829,Kavya Das,1,1258.65
CUST001618,Kavya Kumar,1,1257.85
CUST008630,Aditya Sharma,1,1252.98
CUST005529,Neha Sharma,1,1234.53
CUST001140,Meera Iyer,1,1233.88
CUST006413,Rahul Mishra,1,1221.33
CUST006942,Pooja Kapoor,1,1218.94
CUST007538,Karan Mishra,1,1217.27
CUST008024,Pooja Verma,1,1215.34
CUST004184,Rohan Iyer,1,1211.13
CUST002192,Amit Singh,1,1210.6
CUST008528,Ananya Kumar,1,1205.12
CUST009861,Amit Das,1,1164.62
CUST002086,Ananya Mehta,1,1164.61
CUST003592,Meera Kumar,1,1163.38
CUST006782,Kavya Sharma,1,1144.35
CUST008765,Vikram Reddy,1,1141.9
CUST006269,Amit Gupta,1,1139.27
CUST006056,Nikhil Verma,1,1138.2
CUST004793,Arjun Kapoor,1,1130.92
CUST006732,Nikhil Das,1,1130.29
CUST008098,Pooja Joshi,1,1119.49
CUST004012,Amit Mishra,1,1105.89
CUST006954,Vikram Gupta,1,1088.61
CUST002312,Neha Sharma,1,1083.76
CUST006739,Nikhil Nair,1,1083.0
CUST001672,Pooja Iyer,1,1081.5
CUST005857,Priya Verma,1,1073.64
CUST005555,Kavya Mehta,1,1073.06
CUST009932,Nikhil Gupta,1,1061.27
CUST002670,Rohan Singh,1,1053.77
CUST001870,Aditya Das,1,1029.63
CUST000660,Ananya Sharma,1,1014.23
CUST007001,Meera Kumar,1,1006.45
CUST002140,Sneha Rao,1,996.67
CUST003842,Kavya Joshi,1,985.68
CUST005997,Vikram Iyer,1,955.15
CUST001033,Vikram Das,1,950.33
CUST003321,Amit Gupta,1,943.4
CUST002345,Vikram Sharma,1,934.85
CUST003989,Rohan Sharma,1,904.3
CUST004828,Arjun Nair,1,882.64
CUST008189,Rahul Reddy,1,879.26
CUST004329,Nikhil Mishra,1,878.4
CUST006332,Aditya Patel,1,872.08
CUST006285,Vikram Reddy,1,871.26
CUST004851,Vikram Reddy,1,868.84
CUST004342,Meera Mishra,1,832.22
CUST009177,Amit Das,1,824.34
CUST007073,Pooja Reddy,1,803.88
CUST000491,Arjun Verma,1,776.88
CUST007671,Priya Kumar,1,771.97
CUST007504,Kavya Singh,1,770.29
CUST008469,Rohan Reddy,1,770.14
CUST009328,Amit Singh,1,767.04
CUST009819,Nikhil Mehta,1,760.82
CUST003894,Nikhil Reddy,1,758.8
CUST007256,Amit Nair,1,751.9
CUST005855,Arjun Gupta,1,746.68
CUST001809,Arjun Kumar,1,744.01
CUST009202,Amit Rao,1,736.36
CUST007668,Pooja Sharma,1,735.3
CUST004644,Meera Nair,1,720.21
CUST006783,Arjun Patel,1,708.67
CUST007656,Sneha Iyer,1,702.8
CUST000842,Rohan Das,1,694.01
CUST007156,Karan Nair,1,692.97
CUST008950,Amit Das,1,678.5
CUST007434,Sneha Kapoor,1,651.16
CUST006280,Karan Gupta,1,645.87
CUST006015,Pooja Kumar,1,644.29
CUST009719,Pooja Patel,1,643.38
CUST006459,Nikhil Nair,1,642.9
CUST002758,Aditya Iyer,1,642.08
CUST009253,Nikhil Iyer,1,642.02
CUST002990,Aditya Sharma,1,635.36
CUST004983,Rahul Iyer,1,635.34
CUST009335,Priya Nair,1,614.25
CUST006025,Vikram Sharma,1,607.46
CUST008274,Kavya Mehta,1,588.58
CUST000572,Rohan Sharma,1,583.99
CUST007206,Rohan Verma,1,573.25
CUST006803,Kavya Kumar,1,568.16
CUST003922,Priya Kapoor,1,563.16
CUST004242,Vikram Nair,1,548.17
CUST000237,Kavya Reddy,1,544.21
CUST006038,Ananya Rao,1,541.96
CUST002628,Aditya Joshi,1,529.39
CUST004238,Sneha Verma,1,521.92
CUST000639,Priya Das,1,515.21
CUST008562,Ananya Iyer,1,473.69
CUST001917,Arjun Kapoor,1,463.84
CUST002135,Priya Joshi,1,459.11
CUST000799,Ananya Gupta,1,452.58
CUST005678,Priya Mishra,1,415.37
CUST001579,Meera Das,1,413.69
CUST002449,Neha Sharma,1,407.81
CUST003392,Arjun Rao,1,356.28
CUST006944,Arjun Singh,1,353.83
CUST009500,Nikhil Kumar,1,341.92
CUST000759,Arjun Gupta,1,334.59
CUST008180,Vikram Mehta,1,325.33
CUST009908,Rohan Nair,1,295.67
CUST003302,Neha Joshi,1,295.59
CUST007472,Karan Reddy,1,276.0
CUST004369,Karan Verma,1,253.1
CUST000737,Aditya Mishra,1,250.28
CUST001275,Sneha Iyer,1,227.93
CUST001946,Pooja Singh,1,226.16
CUST002804,Ananya Joshi,1,223.34
CUST002983,Sneha Gupta,1,206.8
CUST007608,Meera Das,1,191.33
CUST007673,Karan Kapoor,1,189.1
CUST009370,Nikhil Rao,1,187.28
CUST000833,Aditya Iyer,1,186.56
CUST002179,Priya Kapoor,1,176.85
